PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5200597,127082,2017-12-04T21:00:00Z,27.7640,152.4770,,211,15,-0.123,0.134,0011191111
5200597,127082,2017-12-04T21:00:00Z,27.7652,152.4754,0,,,,,0011179999
5200597,127082,2017-12-04T22:00:00Z,27.7695,152.4769,0,,,,,0011179999
5200597,127082,2017-12-04T23:00:00Z,27.7776,152.4642,0,,,,,0011179999
5200597,127082,2017-12-05T00:00:00Z,27.7840,152.4630,,211,15,-0.091,0.211,0011191111
5200597,127082,2017-12-05T00:00:00Z,27.7840,152.4644,0,,,,,0011179999
5200597,127082,2017-12-05T01:00:00Z,27.7835,152.4637,0,,,,,0011179999
5200597,127082,2017-12-05T02:00:00Z,27.7835,152.4637,0,,,,,0011179999
5200597,127082,2017-12-05T03:00:00Z,27.8050,152.4570,,211,15,0.077,0.257,0011191111
5200597,127082,2017-12-05T03:00:00Z,27.8132,152.4590,0,,,,,0011179999
5200597,127082,2017-12-05T04:00:00Z,27.8132,152.4590,0,,,,,0011179999
5200597,127082,2017-12-05T05:00:00Z,27.8333,152.4778,0,,,,,0011179999
5200597,127082,2017-12-05T06:00:00Z,27.8340,152.4800,,211,15,0.223,0.18,0011191111
5200597,127082,2017-12-05T06:00:00Z,27.8348,152.4764,0,,,,,0011179999
5200597,127082,2017-12-05T07:00:00Z,27.8409,152.4925,0,,,,,0011179999
5200597,127082,2017-12-05T08:00:00Z,27.8402,152.4959,0,,,,,0011179999
5200597,127082,2017-12-05T09:00:00Z,27.8400,152.5060,,211,15,0.196,-0.015,0011191111
5200597,127082,2017-12-05T09:00:00Z,27.8399,152.5101,0,,,,,0011179999
5200597,127082,2017-12-05T10:00:00Z,27.8410,152.5023,0,,,,,0011179999
5200597,127082,2017-12-05T11:00:00Z,27.8382,152.5214,0,,,,,0011179999
5200597,127082,2017-12-05T12:00:00Z,27.8310,152.5230,,211,15,0.114,-0.067,0011191111
5200597,127082,2017-12-05T12:00:00Z,27.8333,152.5204,0,,,,,0011179999
5200597,127082,2017-12-05T13:00:00Z,27.8333,152.5204,0,,,,,0011179999
5200597,127082,2017-12-05T14:00:00Z,27.8249,152.5313,0,,,,,0011179999
5200597,127082,2017-12-05T15:00:00Z,27.8270,152.5310,,211,15,0.014,-0.062,0011191111
5200597,127082,2017-12-05T15:00:00Z,27.8333,152.5204,0,,,,,0011179999
5200597,127082,2017-12-05T16:00:00Z,27.8333,152.5204,0,,,,,0011179999
5200597,127082,2017-12-05T17:00:00Z,27.8249,152.5313,0,,,,,0011179999
5200597,127082,2017-12-05T18:00:00Z,27.8190,152.5260,,211,15,-0.091,-0.01,0011191111
5200597,127082,2017-12-05T18:00:00Z,27.8180,152.5243,0,,,,,0011179999
5200597,127082,2017-12-05T19:00:00Z,27.8193,152.5231,0,,,,,0011179999
5200597,127082,2017-12-05T20:00:00Z,27.8221,152.5075,0,,,,,0011179999
5200597,127082,2017-12-05T21:00:00Z,27.8250,152.5110,,211,15,-0.1,0.149,0011191111
5200597,127082,2017-12-05T21:00:00Z,27.8249,152.5116,0,,,,,0011179999
5200597,127082,2017-12-05T22:00:00Z,27.8251,152.5118,0,,,,,0011179999
5200597,127082,2017-12-05T23:00:00Z,27.8364,152.5124,0,,,,,0011179999
5200597,127082,2017-12-06T00:00:00Z,27.8480,152.5040,,211,15,0.068,0.221,0011191111
5200597,127082,2017-12-06T00:00:00Z,27.8457,152.4952,0,,,,,0011179999
5200597,127082,2017-12-06T01:00:00Z,27.8494,152.5115,0,,,,,0011179999
5200597,127082,2017-12-06T02:00:00Z,27.8494,152.5115,0,,,,,0011179999
5200597,127082,2017-12-06T03:00:00Z,27.8680,152.5260,,211,15,0.223,-0.031,0011191111
5200597,127082,2017-12-06T03:00:00Z,27.8705,152.5320,0,,,,,0011179999
5200597,127082,2017-12-06T04:00:00Z,27.8705,152.5320,0,,,,,0011179999
5200597,127082,2017-12-06T05:00:00Z,27.8493,152.5512,0,,,,,0011179999
5200597,127082,2017-12-06T06:00:00Z,27.8420,152.5530,,211,15,0.064,-0.427,0011191111
5200597,127082,2017-12-06T06:00:00Z,27.8503,152.5500,0,,,,,0011179999
5200597,127082,2017-12-06T07:00:00Z,27.8208,152.5552,0,,,,,0011179999
5200597,127082,2017-12-06T08:00:00Z,27.8208,152.5552,0,,,,,0011179999
5200597,127082,2017-12-06T09:00:00Z,27.7850,152.5400,,211,15,-0.155,-0.514,0011191111
5200597,127082,2017-12-06T09:00:00Z,27.7874,152.5396,0,,,,,0011179999
5200597,127082,2017-12-06T10:00:00Z,27.7874,152.5396,0,,,,,0011179999
5200597,127082,2017-12-06T11:00:00Z,27.7543,152.5280,0,,,,,0011179999
5200597,127082,2017-12-06T12:00:00Z,27.7420,152.5190,,211,15,-0.214,-0.329,0011191111
5200597,127082,2017-12-06T12:00:00Z,27.7543,152.5280,0,,,,,0011179999
5200597,127082,2017-12-06T13:00:00Z,27.7543,152.5280,0,,,,,0011179999
5200597,127082,2017-12-06T14:00:00Z,27.7543,152.5280,0,,,,,0011179999
5200597,127082,2017-12-06T15:00:00Z,27.7210,152.4930,,211,15,-0.264,-0.159,0011191111
5200597,127082,2017-12-06T15:00:00Z,27.7108,152.4612,0,,,,,0011179999
5200597,127082,2017-12-06T16:00:00Z,27.7108,152.4612,0,,,,,0011179999
5200597,127082,2017-12-06T17:00:00Z,27.7108,152.4612,0,,,,,0011179999
5200597,127082,2017-12-06T18:00:00Z,27.7110,152.4610,,211,15,-0.373,-0.036,0011191111
5200597,127082,2017-12-06T18:00:00Z,27.7108,152.4612,0,,,,,0011179999
5200597,127082,2017-12-06T19:00:00Z,27.7188,152.4405,0,,,,,0011179999
5200597,127082,2017-12-06T20:00:00Z,27.7140,152.4280,0,,,,,0011179999
5200597,127082,2017-12-06T21:00:00Z,27.7140,152.4110,,211,15,-0.278,0.093,0011191111
5200597,127082,2017-12-06T21:00:00Z,27.7141,152.4122,0,,,,,0011179999
5200597,127082,2017-12-06T22:00:00Z,27.7142,152.4113,0,,,,,0011179999
5200597,127082,2017-12-06T23:00:00Z,27.7239,152.4038,0,,,,,0011179999
5200597,127082,2017-12-07T00:00:00Z,27.7290,152.4000,,211,15,-0.05,0.062,0011191111
5200597,127082,2017-12-07T00:00:00Z,27.7314,152.3992,0,,,,,0011179999
5200597,127082,2017-12-07T01:00:00Z,27.7270,152.4003,0,,,,,0011179999
5200597,127082,2017-12-07T02:00:00Z,27.7270,152.4003,0,,,,,0011179999
5200597,127082,2017-12-07T03:00:00Z,27.7260,152.4000,,211,15,-0.041,-0.098,0011191111
5200597,127082,2017-12-07T03:00:00Z,27.7167,152.3972,0,,,,,0011179999
5200597,127082,2017-12-07T04:00:00Z,27.7167,152.3972,0,,,,,0011179999
5200597,127082,2017-12-07T05:00:00Z,27.7167,152.3972,0,,,,,0011179999
5200597,127082,2017-12-07T06:00:00Z,27.7100,152.3910,,211,15,-0.128,-0.201,0011191111
5200597,127082,2017-12-07T06:00:00Z,27.7162,152.3978,0,,,,,0011179999
5200597,127082,2017-12-07T07:00:00Z,27.6908,152.3693,0,,,,,0011179999
5200597,127082,2017-12-07T08:00:00Z,27.6908,152.3693,0,,,,,0011179999
5200597,127082,2017-12-07T09:00:00Z,27.6870,152.3720,,211,15,-0.128,-0.154,0011191111
5200597,127082,2017-12-07T09:00:00Z,27.6943,152.3865,0,,,,,0011179999
5200597,127082,2017-12-07T10:00:00Z,27.6835,152.3763,0,,,,,0011179999
5200597,127082,2017-12-07T11:00:00Z,27.6793,152.3675,0,,,,,0011179999
5200597,127082,2017-12-07T12:00:00Z,27.6800,152.3630,,211,15,-0.023,-0.077,0011191111
5200597,127082,2017-12-07T12:00:00Z,27.6810,152.3626,0,,,,,0011179999
5200597,127082,2017-12-07T13:00:00Z,27.6810,152.3626,0,,,,,0011179999
5200597,127082,2017-12-07T14:00:00Z,27.6810,152.3626,0,,,,,0011179999
5200597,127082,2017-12-07T15:00:00Z,27.6720,152.3670,,211,15,0.041,-0.103,0011191111
5200597,127082,2017-12-07T15:00:00Z,27.6619,152.3720,0,,,,,0011179999
5200597,127082,2017-12-07T16:00:00Z,27.6810,152.3626,0,,,,,0011179999
5200597,127082,2017-12-07T17:00:00Z,27.6619,152.3720,0,,,,,0011179999
5200597,127082,2017-12-07T18:00:00Z,27.6600,152.3720,,211,15,-0.059,-0.159,0011191111
5200597,127082,2017-12-07T18:00:00Z,27.6608,152.3786,0,,,,,0011179999
5200597,127082,2017-12-07T19:00:00Z,27.6608,152.3786,0,,,,,0011179999
5200597,127082,2017-12-07T20:00:00Z,27.6487,152.3712,0,,,,,0011179999
5200597,127082,2017-12-07T21:00:00Z,27.6410,152.3540,,211,15,-0.232,-0.103,0011191111
5200597,127082,2017-12-07T21:00:00Z,27.6413,152.3577,0,,,,,0011179999
5200597,127082,2017-12-07T22:00:00Z,27.6413,152.3577,0,,,,,0011179999
5200597,127082,2017-12-07T23:00:00Z,27.6406,152.3265,0,,,,,0011179999
5200597,127082,2017-12-08T00:00:00Z,27.6400,152.3210,,211,15,-0.214,0.067,0011191111
5200597,127082,2017-12-08T00:00:00Z,27.6388,152.3230,0,,,,,0011179999
5200597,127082,2017-12-08T01:00:00Z,27.6472,152.3113,0,,,,,0011179999
5200597,127082,2017-12-08T02:00:00Z,27.6472,152.3113,0,,,,,0011179999
5200597,127082,2017-12-08T03:00:00Z,27.6540,152.3070,,211,15,-0.087,0.093,0011191111
5200597,127082,2017-12-08T03:00:00Z,27.6581,152.3065,0,,,,,0011179999
5200597,127082,2017-12-08T04:00:00Z,27.6595,152.3104,0,,,,,0011179999
5200597,127082,2017-12-08T05:00:00Z,27.6595,152.3104,0,,,,,0011179999
5200597,127082,2017-12-08T06:00:00Z,27.6580,152.3020,,211,15,0.014,0.118,0011191111
5200597,127082,2017-12-08T06:00:00Z,27.6580,152.3065,0,,,,,0011179999
5200597,127082,2017-12-08T07:00:00Z,27.6599,152.2974,0,,,,,0011179999
5200597,127082,2017-12-08T08:00:00Z,27.6711,152.3114,0,,,,,0011179999
5200597,127082,2017-12-08T09:00:00Z,27.6770,152.3100,,211,15,0.137,0.093,0011191111
5200597,127082,2017-12-08T09:00:00Z,27.6823,152.3139,0,,,,,0011179999
5200597,127082,2017-12-08T10:00:00Z,27.6719,152.3257,0,,,,,0011179999
5200597,127082,2017-12-08T11:00:00Z,27.6787,152.3340,0,,,,,0011179999
5200597,127082,2017-12-08T12:00:00Z,27.6760,152.3320,,211,15,0.241,-0.036,0011191111
5200597,127082,2017-12-08T12:00:00Z,27.6760,152.3310,0,,,,,0011179999
5200597,127082,2017-12-08T13:00:00Z,27.6760,152.3310,0,,,,,0011179999
5200597,127082,2017-12-08T14:00:00Z,27.6760,152.3310,0,,,,,0011179999
5200597,127082,2017-12-08T15:00:00Z,27.6700,152.3630,,211,15,0.283,-0.077,0011191111
5200597,127082,2017-12-08T15:00:00Z,27.6635,152.3883,0,,,,,0014479999
5200597,127082,2017-12-08T16:00:00Z,27.6635,152.3883,0,,,,,0011179999
5200597,127082,2017-12-08T17:00:00Z,27.6635,152.3883,0,,,,,0011179999
5200597,127082,2017-12-08T18:00:00Z,27.6610,152.3940,,211,15,0.128,-0.113,0011191111
5200597,127082,2017-12-08T18:00:00Z,27.6628,152.3897,0,,,,,0011179999
5200597,127082,2017-12-08T19:00:00Z,27.6557,152.3987,0,,,,,0011179999
5200597,127082,2017-12-08T20:00:00Z,27.6497,152.3924,0,,,,,0011179999
5200597,127082,2017-12-08T21:00:00Z,27.6480,152.3910,,211,15,-0.005,0.01,0011191111
5200597,127082,2017-12-08T21:00:00Z,27.6462,152.3914,0,,,,,0011179999
5200597,127082,2017-12-08T22:00:00Z,27.6516,152.3909,0,,,,,0011179999
5200597,127082,2017-12-08T23:00:00Z,27.6516,152.3909,0,,,,,0011179999
5200597,127082,2017-12-09T00:00:00Z,27.6630,152.3930,,211,15,0.105,0.015,0011191111
5200597,127082,2017-12-09T00:00:00Z,27.6642,152.3938,0,,,,,0011179999
5200597,127082,2017-12-09T01:00:00Z,27.6637,152.3943,0,,,,,0011179999
5200597,127082,2017-12-09T02:00:00Z,27.6637,152.3943,0,,,,,0011179999
5200597,127082,2017-12-09T03:00:00Z,27.6510,152.4140,,211,15,0.237,-0.17,0011191111
5200597,127082,2017-12-09T03:00:00Z,27.6388,152.4310,0,,,,,0011179999
5200597,127082,2017-12-09T04:00:00Z,27.6388,152.4310,0,,,,,0011179999
5200597,127082,2017-12-09T05:00:00Z,27.6388,152.4309,0,,,,,0011179999
5200597,127082,2017-12-09T06:00:00Z,27.6300,152.4450,,211,15,0.201,-0.226,0011191111
5200597,127082,2017-12-09T06:00:00Z,27.6388,152.4309,0,,,,,0011179999
5200597,127082,2017-12-09T07:00:00Z,27.6208,152.4570,0,,,,,0011179999
5200597,127082,2017-12-09T08:00:00Z,27.6211,152.4548,0,,,,,0011179999
5200597,127082,2017-12-09T09:00:00Z,27.6070,152.4580,,211,15,0.123,-0.268,0011191111
5200597,127082,2017-12-09T09:00:00Z,27.6058,152.4560,0,,,,,0011179999
5200597,127082,2017-12-09T10:00:00Z,27.5991,152.4723,0,,,,,0011179999
5200597,127082,2017-12-09T11:00:00Z,27.5906,152.4771,0,,,,,0011179999
5200597,127082,2017-12-09T12:00:00Z,27.5780,152.4720,,211,15,0.169,-0.298,0011191111
5200597,127082,2017-12-09T12:00:00Z,27.5822,152.4694,0,,,,,0011179999
5200597,127082,2017-12-09T13:00:00Z,27.5822,152.4694,0,,,,,0011179999
5200597,127082,2017-12-09T14:00:00Z,27.5822,152.4694,0,,,,,0011179999
5200597,127082,2017-12-09T15:00:00Z,27.5490,152.4950,,211,15,0.21,-0.293,0011191111
5200597,127082,2017-12-09T15:00:00Z,27.5276,152.5142,0,,,,,0014479999
5200597,127082,2017-12-09T16:00:00Z,27.5276,152.5142,0,,,,,0011179999
5200597,127082,2017-12-09T17:00:00Z,27.5276,152.5142,0,,,,,0011179999
5200597,127082,2017-12-09T18:00:00Z,27.5210,152.5180,,211,15,0.032,-0.319,0011191111
5200597,127082,2017-12-09T18:00:00Z,27.5157,152.5213,0,,,,,0011179999
5200597,127082,2017-12-09T19:00:00Z,27.5284,152.5125,0,,,,,0011179999
5200597,127082,2017-12-09T20:00:00Z,27.4947,152.5041,0,,,,,0011179999
5200597,127082,2017-12-09T21:00:00Z,27.4870,152.5020,,211,15,-0.196,-0.232,0011191111
5200597,127082,2017-12-09T21:00:00Z,27.4847,152.5015,0,,,,,0011179999
5200597,127082,2017-12-09T22:00:00Z,27.4817,152.4964,0,,,,,0011179999
5200597,127082,2017-12-09T23:00:00Z,27.4817,152.4964,0,,,,,0011179999
5200597,127082,2017-12-10T00:00:00Z,27.4760,152.4750,,211,15,-0.173,-0.118,0011191111
5200597,127082,2017-12-10T00:00:00Z,27.4757,152.4744,0,,,,,0011179999
5200597,127082,2017-12-10T01:00:00Z,27.4757,152.4744,0,,,,,0011179999
5200597,127082,2017-12-10T02:00:00Z,27.4757,152.4744,0,,,,,0011179999
5200597,127082,2017-12-10T03:00:00Z,27.4640,152.4640,,211,15,-0.055,-0.057,0011191111
5200597,127082,2017-12-10T03:00:00Z,27.4602,152.4625,0,,,,,0011179999
5200597,127082,2017-12-10T04:00:00Z,27.4602,152.4625,0,,,,,0011179999
5200597,127082,2017-12-10T05:00:00Z,27.4601,152.4622,0,,,,,0011179999
5200597,127082,2017-12-10T06:00:00Z,27.4650,152.4630,,211,15,-0.059,-0.041,0011191111
5200597,127082,2017-12-10T06:00:00Z,27.4662,152.4627,0,,,,,0011179999
5200597,127082,2017-12-10T07:00:00Z,27.4662,152.4627,0,,,,,0011179999
5200597,127082,2017-12-10T08:00:00Z,27.4603,152.4521,0,,,,,0011179999
5200597,127082,2017-12-10T09:00:00Z,27.4560,152.4510,,211,15,-0.046,-0.082,0011191111
5200597,127082,2017-12-10T09:00:00Z,27.4536,152.4476,0,,,,,0011179999
5200597,127082,2017-12-10T10:00:00Z,27.4645,152.4592,0,,,,,0011179999
5200597,127082,2017-12-10T11:00:00Z,27.4473,152.4511,0,,,,,0011179999
5200597,127082,2017-12-10T12:00:00Z,27.4490,152.4530,,211,15,0.018,-0.108,0011191111
5200597,127082,2017-12-10T12:00:00Z,27.4531,152.4493,0,,,,,0011179999
5200597,127082,2017-12-10T13:00:00Z,27.4504,152.4531,0,,,,,0011179999
5200597,127082,2017-12-10T14:00:00Z,27.4504,152.4531,0,,,,,0011179999
5200597,127082,2017-12-10T15:00:00Z,27.4350,152.4550,,211,15,-0.027,-0.118,0011191111
5200597,127082,2017-12-10T15:00:00Z,27.4504,152.4531,0,,,,,0011179999
5200597,127082,2017-12-10T16:00:00Z,27.4504,152.4531,0,,,,,0011179999
5200597,127082,2017-12-10T17:00:00Z,27.4254,152.4510,0,,,,,0011179999
5200597,127082,2017-12-10T18:00:00Z,27.4260,152.4470,,211,15,-0.169,-0.087,0011191111
5200597,127082,2017-12-10T18:00:00Z,27.4254,152.4510,0,,,,,0011179999
5200597,127082,2017-12-10T19:00:00Z,27.4272,152.4395,0,,,,,0011179999
5200597,127082,2017-12-10T20:00:00Z,27.4172,152.4162,0,,,,,0011179999
5200597,127082,2017-12-10T21:00:00Z,27.4180,152.4180,,211,15,-0.256,-0.051,0011191111
5200597,127082,2017-12-10T21:00:00Z,27.4172,152.4162,0,,,,,0011179999
5200597,127082,2017-12-10T22:00:00Z,27.4135,152.4098,0,,,,,0011179999
5200597,127082,2017-12-10T23:00:00Z,27.4156,152.4023,0,,,,,0011179999
5200597,127082,2017-12-11T00:00:00Z,27.4160,152.3910,,211,15,-0.142,0.057,0011191111
5200597,127082,2017-12-11T00:00:00Z,27.4156,152.4023,0,,,,,0011179999
5200597,127082,2017-12-11T01:00:00Z,27.4163,152.3866,0,,,,,0011179999
5200597,127082,2017-12-11T02:00:00Z,27.4163,152.3866,0,,,,,0011179999
5200597,127082,2017-12-11T03:00:00Z,27.4290,152.3870,,211,15,0.014,0.026,0011191111
5200597,127082,2017-12-11T03:00:00Z,27.4350,152.3958,0,,,,,0011179999
5200597,127082,2017-12-11T04:00:00Z,27.4350,152.3958,0,,,,,0011179999
5200597,127082,2017-12-11T05:00:00Z,27.4326,152.3907,0,,,,,0011179999
5200597,127082,2017-12-11T06:00:00Z,27.4210,152.3940,,211,15,0.1,-0.231,0011191111
5200597,127082,2017-12-11T06:00:00Z,27.4177,152.3953,0,,,,,0011179999
5200597,127082,2017-12-11T07:00:00Z,27.4177,152.3953,0,,,,,0011179999
5200597,127082,2017-12-11T08:00:00Z,27.4043,152.3995,0,,,,,0011179999
5200597,127082,2017-12-11T09:00:00Z,27.3840,152.4090,,211,15,0.037,-0.35,0011191111
5200597,127082,2017-12-11T09:00:00Z,27.3807,152.4104,0,,,,,0011179999
5200597,127082,2017-12-11T10:00:00Z,27.3714,152.4111,0,,,,,0011179999
5200597,127082,2017-12-11T11:00:00Z,27.3612,152.4087,0,,,,,0011179999
5200597,127082,2017-12-11T12:00:00Z,27.3530,152.4020,,211,15,-0.091,-0.211,0011191111
5200597,127082,2017-12-11T12:00:00Z,27.3544,152.4031,0,,,,,0011179999
5200597,127082,2017-12-11T13:00:00Z,27.3544,152.4031,0,,,,,0011179999
5200597,127082,2017-12-11T14:00:00Z,27.3544,152.4031,0,,,,,0011179999
5200597,127082,2017-12-11T15:00:00Z,27.3430,152.3890,,211,15,-0.046,-0.067,0011191111
5200597,127082,2017-12-11T15:00:00Z,27.3398,152.3870,0,,,,,0011179999
5200597,127082,2017-12-11T16:00:00Z,27.3419,152.3969,0,,,,,0011179999
5200597,127082,2017-12-11T17:00:00Z,27.3398,152.3870,0,,,,,0011179999
5200597,127082,2017-12-11T18:00:00Z,27.3400,152.3920,,211,15,0.137,-0.005,0011191111
5200597,127082,2017-12-11T18:00:00Z,27.3412,152.3982,0,,,,,0011179999
5200597,127082,2017-12-11T19:00:00Z,27.3337,152.3974,0,,,,,0011179999
5200597,127082,2017-12-11T20:00:00Z,27.3337,152.3974,0,,,,,0011179999
5200597,127082,2017-12-11T21:00:00Z,27.3420,152.4190,,211,15,0.302,0.082,0011191111
5200597,127082,2017-12-11T21:00:00Z,27.3337,152.3974,0,,,,,0011179999
5200597,127082,2017-12-11T22:00:00Z,27.3337,152.3974,0,,,,,0011179999
5200597,127082,2017-12-11T23:00:00Z,27.3541,152.4491,0,,,,,0014479999
5200597,127082,2017-12-12T00:00:00Z,27.3560,152.4580,,211,15,0.397,0.113,0011191111
5200597,127082,2017-12-12T00:00:00Z,27.3558,152.4612,0,,,,,0011179999
5200597,127082,2017-12-12T01:00:00Z,27.3558,152.4612,0,,,,,0011179999
5200597,127082,2017-12-12T02:00:00Z,27.3558,152.4612,0,,,,,0011179999
5200597,127082,2017-12-12T03:00:00Z,27.3640,152.5060,,211,15,0.384,-0.093,0011191111
5200597,127082,2017-12-12T03:00:00Z,27.3619,152.5252,0,,,,,0014479999
5200597,127082,2017-12-12T04:00:00Z,27.3619,152.5252,0,,,,,0011179999
5200597,127082,2017-12-12T05:00:00Z,27.3604,152.5229,0,,,,,0011179999
5200597,127082,2017-12-12T06:00:00Z,27.3380,152.5420,,211,15,0.219,-0.386,0011191111
5200597,127082,2017-12-12T06:00:00Z,27.3384,152.5419,0,,,,,0011179999
5200597,127082,2017-12-12T07:00:00Z,27.3408,152.5390,0,,,,,0011179999
5200597,127082,2017-12-12T08:00:00Z,27.3103,152.5512,0,,,,,0011179999
5200597,127082,2017-12-12T09:00:00Z,27.2890,152.5540,,211,15,0.059,-0.427,0011191111
5200597,127082,2017-12-12T09:00:00Z,27.3103,152.5512,0,,,,,0011179999
5200597,127082,2017-12-12T10:00:00Z,27.2666,152.5555,0,,,,,0011179999
5200597,127082,2017-12-12T11:00:00Z,27.2590,152.5565,0,,,,,0011179999
5200597,127082,2017-12-12T12:00:00Z,27.2550,152.5550,,211,15,-0.032,-0.298,0011191111
5200597,127082,2017-12-12T12:00:00Z,27.2590,152.5565,0,,,,,0011179999
5200597,127082,2017-12-12T13:00:00Z,27.2590,152.5565,0,,,,,0011179999
5200597,127082,2017-12-12T14:00:00Z,27.2590,152.5565,0,,,,,0011179999
5200597,127082,2017-12-12T15:00:00Z,27.2310,152.5470,,211,15,-0.119,-0.195,0011191111
5200597,127082,2017-12-12T15:00:00Z,27.2590,152.5565,0,,,,,0011179999
5200597,127082,2017-12-12T16:00:00Z,27.2196,152.5393,0,,,,,0011179999
5200597,127082,2017-12-12T17:00:00Z,27.2196,152.5393,0,,,,,0011179999
5200597,127082,2017-12-12T18:00:00Z,27.2170,152.5290,,211,15,-0.091,-0.062,0011191111
5200597,127082,2017-12-12T18:00:00Z,27.2163,152.5251,0,,,,,0011179999
5200597,127082,2017-12-12T19:00:00Z,27.2150,152.5328,0,,,,,0011179999
5200597,127082,2017-12-12T20:00:00Z,27.2121,152.5237,0,,,,,0011179999
5200597,127082,2017-12-12T21:00:00Z,27.2190,152.5270,,211,15,0.064,0.154,0011191111
5200597,127082,2017-12-12T21:00:00Z,27.2222,152.5279,0,,,,,0011179999
5200597,127082,2017-12-12T22:00:00Z,27.2222,152.5276,0,,,,,0011179999
5200597,127082,2017-12-12T23:00:00Z,27.2395,152.5385,0,,,,,0011179999
5200597,127082,2017-12-13T00:00:00Z,27.2470,152.5430,,211,15,0.224,0.345,0011191111
5200597,127082,2017-12-13T00:00:00Z,27.2431,152.5420,0,,,,,0011179999
5200597,127082,2017-12-13T01:00:00Z,27.2578,152.5468,0,,,,,0011179999
5200597,127082,2017-12-13T02:00:00Z,27.2578,152.5468,0,,,,,0011179999
5200597,127082,2017-12-13T03:00:00Z,27.2860,152.5760,,211,15,0.43,0.226,0011191111
5200597,127082,2017-12-13T03:00:00Z,27.2962,152.5936,0,,,,,0014479999
5200597,127082,2017-12-13T04:00:00Z,27.2962,152.5936,0,,,,,0011179999
5200597,127082,2017-12-13T05:00:00Z,27.2912,152.6333,0,,,,,0011179999
5200597,127082,2017-12-13T06:00:00Z,27.2910,152.6370,,211,15,0.572,-0.098,0011191111
5200597,127082,2017-12-13T06:00:00Z,27.2913,152.6332,0,,,,,0011179999
5200597,127082,2017-12-13T07:00:00Z,27.2880,152.6664,0,,,,,0011179999
5200597,127082,2017-12-13T08:00:00Z,27.2773,152.6898,0,,,,,0011179999
5200597,127082,2017-12-13T09:00:00Z,27.2670,152.7010,,211,15,0.457,-0.355,0011191111
5200597,127082,2017-12-13T09:00:00Z,27.2652,152.7031,0,,,,,0011179999
5200597,127082,2017-12-13T10:00:00Z,27.2652,152.7031,0,,,,,0011179999
5200597,127082,2017-12-13T11:00:00Z,27.2484,152.7235,0,,,,,0011179999
5200597,127082,2017-12-13T12:00:00Z,27.2220,152.7370,,211,15,0.229,-0.381,0011191111
5200597,127082,2017-12-13T12:00:00Z,27.2254,152.7350,0,,,,,0011179999
5200597,127082,2017-12-13T13:00:00Z,27.2254,152.7350,0,,,,,0011179999
5200597,127082,2017-12-13T14:00:00Z,27.2254,152.7350,0,,,,,0011179999
5200597,127082,2017-12-13T15:00:00Z,27.1930,152.7510,,211,15,0.101,-0.268,0011191111
5200597,127082,2017-12-13T15:00:00Z,27.2254,152.7350,0,,,,,0011179999
5200597,127082,2017-12-13T16:00:00Z,27.2254,152.7350,0,,,,,0011179999
5200597,127082,2017-12-13T17:00:00Z,27.1803,152.7561,0,,,,,0011179999
5200597,127082,2017-12-13T18:00:00Z,27.1700,152.7590,,211,15,-0.014,-0.123,0011191111
5200597,127082,2017-12-13T18:00:00Z,27.1687,152.7588,0,,,,,0011179999
5200597,127082,2017-12-13T19:00:00Z,27.1630,152.7569,0,,,,,0011179999
5200597,127082,2017-12-13T20:00:00Z,27.1630,152.7569,0,,,,,0011179999
5200597,127082,2017-12-13T21:00:00Z,27.1690,152.7480,,211,15,0.018,0.082,0011191111
5200597,127082,2017-12-13T21:00:00Z,27.1695,152.7459,0,,,,,0011179999
5200597,127082,2017-12-13T22:00:00Z,27.1718,152.7475,0,,,,,0011179999
5200597,127082,2017-12-13T23:00:00Z,27.1718,152.7475,0,,,,,0011179999
5200597,127082,2017-12-14T00:00:00Z,27.1860,152.7630,,211,15,0.252,0.175,0011191111
5200597,127082,2017-12-14T00:00:00Z,27.1790,152.7650,0,,,,,0011179999
5200597,127082,2017-12-14T01:00:00Z,27.1901,152.7621,0,,,,,0011179999
5200597,127082,2017-12-14T02:00:00Z,27.1901,152.7621,0,,,,,0011179999
5200597,127082,2017-12-14T03:00:00Z,27.2030,152.8030,,211,15,0.435,0.01,0011191111
5200597,127082,2017-12-14T03:00:00Z,27.2036,152.8175,0,,,,,0014479999
5200597,127082,2017-12-14T04:00:00Z,27.2036,152.8175,0,,,,,0011179999
5200597,127082,2017-12-14T05:00:00Z,27.1915,152.8484,0,,,,,0011179999
5200597,127082,2017-12-14T06:00:00Z,27.1880,152.8580,,211,15,0.536,-0.252,0011191111
5200597,127082,2017-12-14T06:00:00Z,27.1914,152.8474,0,,,,,0011179999
5200597,127082,2017-12-14T07:00:00Z,27.1701,152.8962,0,,,,,0011179999
5200597,127082,2017-12-14T08:00:00Z,27.1689,152.8998,0,,,,,0011179999
