PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5102527,2017-12-16T04:00:00Z,13.0442,162.5578,0,,,,,,,,,,01117999999999
5102527,2017-12-16T05:00:00Z,13.0460,162.5454,0,,,,,,,,,,01117999999999
5102527,2017-12-16T06:00:00Z,13.0480,162.5340,,,,,,,311,15,-0.346,0.098,01119999991111
5102527,2017-12-16T06:00:00Z,13.0484,162.5338,0,,,,,,,,,,01117999999999
5102527,2017-12-16T07:00:00Z,13.0526,162.5210,0,,,,,,,,,,01117999999999
5102527,2017-12-16T08:00:00Z,13.0578,162.5082,0,,,,,,,,,,01117999999999
5102527,2017-12-16T09:00:00Z,13.0610,162.4990,,,,,,,311,15,-0.286,0.134,01119999991111
5102527,2017-12-16T09:00:00Z,13.0614,162.4978,0,,,,,,,,,,01117999999999
5102527,2017-12-16T10:00:00Z,13.0668,162.4892,0,,,,,,,,,,01117999999999
5102527,2017-12-16T11:00:00Z,13.0710,162.4820,0,,,,,,,,,,01117999999999
5102527,2017-12-16T12:00:00Z,13.0740,162.4770,,,,,,,311,15,-0.2,0.113,01119999991111
5102527,2017-12-16T12:00:00Z,13.0738,162.4774,0,,,,,,,,,,01117999999999
5102527,2017-12-16T13:00:00Z,13.0780,162.4720,0,,,,,,,,,,01117999999999
5102527,2017-12-16T14:00:00Z,13.0802,162.4672,0,,,,,,,,,,01117999999999
5102527,2017-12-16T15:00:00Z,13.0830,162.4590,,,,,,,311,15,-0.261,0.072,01119999991111
5102527,2017-12-16T15:00:00Z,13.0830,162.4596,0,,,,,,,,,,01117999999999
5102527,2017-12-16T16:00:00Z,13.0844,162.4500,0,,,,,,,,,,01117999999999
5102527,2017-12-16T18:00:00Z,13.0880,162.4250,,,,,,,311,15,-0.376,0.015,01119999991111
5102527,2017-12-16T18:00:00Z,13.0880,162.4252,0,,,,,,,,,,01117999999999
5102527,2017-12-16T19:00:00Z,13.0890,162.4106,0,,,,,,,,,,01117999999999
5102527,2017-12-16T20:00:00Z,13.0882,162.3972,0,,,,,,,,,,01117999999999
5102527,2017-12-16T21:00:00Z,13.0860,162.3840,,,,,,,311,15,-0.401,0.005,01119999991111
5102527,2017-12-16T21:00:00Z,13.0860,162.3832,0,,,,,,,,,,01117999999999
5102527,2017-12-16T22:00:00Z,13.0858,162.3686,0,,,,,,,,,,01117999999999
5102527,2017-12-16T23:00:00Z,13.0868,162.3556,0,,,,,,,,,,01117999999999
5102527,2017-12-17T00:00:00Z,13.0890,162.3450,,,,,,,311,15,-0.361,0.01,01119999991111
5102527,2017-12-17T01:00:00Z,13.0900,162.3350,0,,,,,,,,,,01117999999999
5102527,2017-12-17T02:00:00Z,13.0902,162.3250,0,,,,,,,,,,01117999999999
5102527,2017-12-17T03:00:00Z,13.0880,162.3120,,,,,,,311,15,-0.441,0.005,01119999991111
5102527,2017-12-17T03:00:00Z,13.0880,162.3136,0,,,,,,,,,,01117999999999
5102527,2017-12-17T04:00:00Z,13.0872,162.2968,0,,,,,,,,,,01117999999999
5102527,2017-12-17T05:00:00Z,13.0888,162.2774,0,,,,,,,,,,01117999999999
5102527,2017-12-17T06:00:00Z,13.0900,162.2570,,,,,,,311,15,-0.506,0.072,01119999991111
5102527,2017-12-17T06:00:00Z,13.0902,162.2572,0,,,,,,,,,,01117999999999
5102527,2017-12-17T07:00:00Z,13.0936,162.2380,0,,,,,,,,,,01117999999999
5102527,2017-12-17T08:00:00Z,13.0970,162.2218,0,,,,,,,,,,01117999999999
5102527,2017-12-17T09:00:00Z,13.1020,162.2110,,,,,,,311,15,-0.396,0.134,01119999991111
5102527,2017-12-17T09:00:00Z,13.1016,162.2096,0,,,,,,,,,,01117999999999
5102527,2017-12-17T10:00:00Z,13.1070,162.2002,0,,,,,,,,,,01117999999999
5102527,2017-12-17T11:00:00Z,13.1118,162.1896,0,,,,,,,,,,01117999999999
5102527,2017-12-17T12:00:00Z,13.1160,162.1780,,,,,,,311,15,-0.346,0.18,01119999991111
5102527,2017-12-17T12:00:00Z,13.1158,162.1776,0,,,,,,,,,,01117999999999
5102527,2017-12-17T13:00:00Z,13.1220,162.1672,0,,,,,,,,,,01117999999999
5102527,2017-12-17T14:00:00Z,13.1294,162.1570,0,,,,,,,,,,01117999999999
5102527,2017-12-17T15:00:00Z,13.1370,162.1420,,,,,,,311,15,-0.396,0.19,01119999991111
5102527,2017-12-17T15:00:00Z,13.1356,162.1432,0,,,,,,,,,,01117999999999
5102527,2017-12-17T16:00:00Z,13.1430,162.1268,0,,,,,,,,,,01117999999999
5102527,2017-12-17T17:00:00Z,13.1490,162.1112,0,,,,,,,,,,01117999999999
5102527,2017-12-17T18:00:00Z,13.1530,162.0990,,,,,,,311,15,-0.376,0.123,01119999991111
5102527,2017-12-17T19:00:00Z,13.1564,162.0880,0,,,,,,,,,,01117999999999
5102527,2017-12-17T20:00:00Z,13.1582,162.0782,0,,,,,,,,,,01117999999999
5102527,2017-12-17T21:00:00Z,13.1610,162.0670,,,,,,,311,15,-0.331,0.134,01119999991111
5102527,2017-12-17T21:00:00Z,13.1608,162.0664,0,,,,,,,,,,01117999999999
5102527,2017-12-17T22:00:00Z,13.1656,162.0554,0,,,,,,,,,,01117999999999
5102527,2017-12-17T23:00:00Z,13.1722,162.0452,0,,,,,,,,,,01117999999999
5102527,2017-12-18T00:00:00Z,13.1790,162.0330,,,,,,,311,15,-0.356,0.216,01119999991111
5102527,2017-12-18T00:00:00Z,13.1794,162.0334,0,,,,,,,,,,01117999999999
5102527,2017-12-18T01:00:00Z,13.1884,162.0222,0,,,,,,,,,,01117999999999
5102527,2017-12-18T02:00:00Z,13.1968,162.0092,0,,,,,,,,,,01117999999999
5102527,2017-12-18T03:00:00Z,13.2030,161.9960,,,,,,,311,15,-0.301,0.139,01119999991111
5102527,2017-12-18T03:00:00Z,13.2032,161.9968,0,,,,,,,,,,01117999999999
5102527,2017-12-18T04:00:00Z,13.2072,161.9874,0,,,,,,,,,,01117999999999
5102527,2017-12-18T05:00:00Z,13.2082,161.9796,0,,,,,,,,,,01117999999999
5102527,2017-12-18T06:00:00Z,13.2060,161.9730,,,,,,,311,15,-0.235,-0.021,01119999991111
5102527,2017-12-18T06:00:00Z,13.2062,161.9726,0,,,,,,,,,,01117999999999
5102527,2017-12-18T07:00:00Z,13.2012,161.9656,0,,,,,,,,,,01117999999999
5102527,2017-12-18T08:00:00Z,13.2006,161.9574,0,,,,,,,,,,01117999999999
5102527,2017-12-18T09:00:00Z,13.1990,161.9490,,,,,,,311,15,-0.356,-0.005,01119999991111
5102527,2017-12-18T09:00:00Z,13.1990,161.9480,0,,,,,,,,,,01117999999999
5102527,2017-12-18T10:00:00Z,13.1986,161.9354,0,,,,,,,,,,01117999999999
5102527,2017-12-18T12:00:00Z,13.2050,161.9020,,,,,,,311,15,-0.436,0.093,01119999991111
5102527,2017-12-18T12:00:00Z,13.2054,161.9018,0,,,,,,,,,,01117999999999
5102527,2017-12-18T13:00:00Z,13.2104,161.8888,0,,,,,,,,,,01117999999999
5102527,2017-12-18T14:00:00Z,13.2146,161.8766,0,,,,,,,,,,01117999999999
5102527,2017-12-18T15:00:00Z,13.2170,161.8620,,,,,,,311,15,-0.356,0.072,01119999991111
5102527,2017-12-18T15:00:00Z,13.2172,161.8630,0,,,,,,,,,,01117999999999
5102527,2017-12-18T16:00:00Z,13.2192,161.8512,0,,,,,,,,,,01117999999999
5102527,2017-12-18T17:00:00Z,13.2208,161.8420,0,,,,,,,,,,01117999999999
5102527,2017-12-18T18:00:00Z,13.2190,161.8310,,,,,,,311,15,-0.386,-0.005,01119999991111
5102527,2017-12-18T18:00:00Z,13.2186,161.8314,0,,,,,,,,,,01117999999999
5102527,2017-12-18T19:00:00Z,13.2158,161.8180,0,,,,,,,,,,01117999999999
5102527,2017-12-18T20:00:00Z,13.2150,161.8010,0,,,,,,,,,,01117999999999
5102527,2017-12-18T21:00:00Z,13.2160,161.7850,,,,,,,311,15,-0.516,0.021,01119999991111
5102527,2017-12-18T21:00:00Z,13.2160,161.7834,0,,,,,,,,,,01117999999999
5102527,2017-12-18T22:00:00Z,13.2170,161.7660,0,,,,,,,,,,01117999999999
5102527,2017-12-18T23:00:00Z,13.2196,161.7478,0,,,,,,,,,,01117999999999
5102527,2017-12-19T00:00:00Z,13.2230,161.7280,,,,,,0.5,311,15,-0.546,0.067,01119999971111
5102527,2017-12-19T00:00:00Z,13.2228,161.7278,0,,,,,,,,,,01117999999999
5102527,2017-12-19T01:00:00Z,13.2260,161.7072,0,,,,,,,,,,01117999999999
5102527,2017-12-19T02:00:00Z,13.2268,161.6914,0,,,,,,,,,,01117999999999
5102527,2017-12-19T03:00:00Z,13.2290,161.6760,,,,,,0.5,311,15,-0.491,0.062,01119999971111
5102527,2017-12-19T03:00:00Z,13.2290,161.6774,0,,,,,,,,,,01117999999999
5102527,2017-12-19T04:00:00Z,13.2306,161.6632,0,,,,,,,,,,01117999999999
5102527,2017-12-19T05:00:00Z,13.2318,161.6482,0,,,,,,,,,,01117999999999
5102527,2017-12-19T06:00:00Z,13.2350,161.6300,,,,,,0.5,311,15,-0.521,0.087,01119999971111
5102527,2017-12-19T06:00:00Z,13.2346,161.6304,0,,,,,,,,,,01117999999999
5102527,2017-12-19T07:00:00Z,13.2372,161.6108,0,,,,,,,,,,01117999999999
5102527,2017-12-19T08:00:00Z,13.2406,161.5902,0,,,,,,,,,,01117999999999
5102527,2017-12-19T09:00:00Z,13.2460,161.5720,,,,,,0.5,311,15,-0.546,0.123,01119999971111
5102527,2017-12-19T09:00:00Z,13.2466,161.5696,0,,,,,,,,,,01117999999999
5102527,2017-12-19T10:00:00Z,13.2510,161.5522,0,,,,,,,,,,01117999999999
5102527,2017-12-19T11:00:00Z,13.2548,161.5350,0,,,,,,,,,,01117999999999
5102527,2017-12-19T12:00:00Z,13.2590,161.5210,,,,,,0.5,311,15,-0.451,0.118,01119999971111
5102527,2017-12-19T12:00:00Z,13.2588,161.5208,0,,,,,,,,,,01117999999999
5102527,2017-12-19T13:00:00Z,13.2628,161.5082,0,,,,,,,,,,01117999999999
5102527,2017-12-19T14:00:00Z,13.2664,161.4960,0,,,,,,,,,,01117999999999
5102527,2017-12-19T15:00:00Z,13.2690,161.4820,,,,,,0.5,311,15,-0.426,0.134,01119999971111
5102527,2017-12-19T15:00:00Z,13.2686,161.4826,0,,,,,,,,,,01117999999999
5102527,2017-12-19T16:00:00Z,13.2724,161.4680,0,,,,,,,,,,01117999999999
5102527,2017-12-19T18:00:00Z,13.2850,161.4360,,,,,,0.5,311,15,-0.456,0.17,01119999971111
5102527,2017-12-19T18:00:00Z,13.2850,161.4362,0,,,,,,,,,,01117999999999
5102527,2017-12-19T19:00:00Z,13.2938,161.4200,0,,,,,,,,,,01117999999999
5102527,2017-12-19T20:00:00Z,13.2988,161.4054,0,,,,,,,,,,01117999999999
5102527,2017-12-19T21:00:00Z,13.3020,161.3910,,,,,,0.5,311,15,-0.436,0.082,01119999971111
5102527,2017-12-19T21:00:00Z,13.3024,161.3896,0,,,,,,,,,,01117999999999
5102527,2017-12-19T22:00:00Z,13.3024,161.3742,0,,,,,,,,,,01117999999999
5102527,2017-12-19T23:00:00Z,13.3016,161.3616,0,,,,,,,,,,01117999999999
5102527,2017-12-20T00:00:00Z,13.3010,161.3490,,,,,,0.5,311,15,-0.436,0.021,01119999971111
5102527,2017-12-20T00:00:00Z,13.3012,161.3486,0,,,,,,,,,,01117999999999
5102527,2017-12-20T01:00:00Z,13.3022,161.3358,0,,,,,,,,,,01117999999999
5102527,2017-12-20T02:00:00Z,13.3038,161.3222,0,,,,,,,,,,01117999999999
5102527,2017-12-20T03:00:00Z,13.3060,161.3040,,,,,,0.5,311,15,-0.486,0.098,01119999971111
5102527,2017-12-20T03:00:00Z,13.3064,161.3062,0,,,,,,,,,,01117999999999
5102527,2017-12-20T04:00:00Z,13.3102,161.2878,0,,,,,,,,,,01117999999999
5102527,2017-12-20T05:00:00Z,13.3154,161.2692,0,,,,,,,,,,01117999999999
5102527,2017-12-20T06:00:00Z,13.3200,161.2520,,,,,,0.5,311,15,-0.481,0.108,01119999971111
5102527,2017-12-20T06:00:00Z,13.3200,161.2520,0,,,,,,,,,,01117999999999
5102527,2017-12-20T07:00:00Z,13.3218,161.2364,0,,,,,,,,,,01117999999999
5102527,2017-12-20T08:00:00Z,13.3236,161.2212,0,,,,,,,,,,01117999999999
5102527,2017-12-20T09:00:00Z,13.3270,161.2080,,,,,,0.5,311,15,-0.375,0.077,01119999971111
5102527,2017-12-20T09:00:00Z,13.3272,161.2070,0,,,,,,,,,,01117999999999
5102527,2017-12-20T10:00:00Z,13.3314,161.1946,0,,,,,,,,,,01117999999999
5102527,2017-12-20T11:00:00Z,13.3338,161.1852,0,,,,,,,,,,01117999999999
5102527,2017-12-20T12:00:00Z,13.3350,161.1770,,,,,,0.5,311,15,-0.295,0.031,01119999971111
5102527,2017-12-20T12:00:00Z,13.3348,161.1766,0,,,,,,,,,,01117999999999
5102527,2017-12-20T13:00:00Z,13.3354,161.1688,0,,,,,,,,,,01117999999999
5102527,2017-12-20T14:00:00Z,13.3352,161.1612,0,,,,,,,,,,01117999999999
5102527,2017-12-20T15:00:00Z,13.3330,161.1490,,,,,,0.5,311,15,-0.305,-0.046,01119999971111
5102527,2017-12-20T15:00:00Z,13.3330,161.1498,0,,,,,,,,,,01117999999999
5102527,2017-12-20T16:00:00Z,13.3302,161.1384,0,,,,,,,,,,01117999999999
5102527,2017-12-20T17:00:00Z,13.3294,161.1288,0,,,,,,,,,,01117999999999
5102527,2017-12-20T18:00:00Z,13.3260,161.1160,,,,,,0.5,311,15,-0.385,-0.077,01119999971111
5102527,2017-12-20T19:00:00Z,13.3232,161.1024,0,,,,,,,,,,01117999999999
5102527,2017-12-20T20:00:00Z,13.3210,161.0866,0,,,,,,,,,,01117999999999
5102527,2017-12-20T21:00:00Z,13.3180,161.0720,,,,,,0.5,311,15,-0.496,-0.067,01119999971111
5102527,2017-12-20T21:00:00Z,13.3176,161.0696,0,,,,,,,,,,01117999999999
5102527,2017-12-20T22:00:00Z,13.3148,161.0546,0,,,,,,,,,,01117999999999
5102527,2017-12-20T23:00:00Z,13.3132,161.0362,0,,,,,,,,,,01117999999999
5102527,2017-12-21T00:00:00Z,13.3130,161.0170,,,,,,0.5,311,15,-0.586,-0.026,01119999971111
5102527,2017-12-21T00:00:00Z,13.3128,161.0178,0,,,,,,,,,,01117999999999
5102527,2017-12-21T01:00:00Z,13.3098,160.9950,0,,,,,,,,,,01117999999999
5102527,2017-12-21T02:00:00Z,13.3114,160.9752,0,,,,,,,,,,01117999999999
5102527,2017-12-21T03:00:00Z,13.3130,160.9550,,,,,,0.5,311,15,-0.551,0.057,01119999971111
5102527,2017-12-21T03:00:00Z,13.3134,160.9560,0,,,,,,,,,,01117999999999
5102527,2017-12-21T04:00:00Z,13.3148,160.9412,0,,,,,,,,,,01117999999999
5102527,2017-12-21T05:00:00Z,13.3180,160.9228,0,,,,,,,,,,01117999999999
5102527,2017-12-21T06:00:00Z,13.3240,160.9070,,,,,,0.5,311,15,-0.415,0.144,01119999971111
5102527,2017-12-21T06:00:00Z,13.3236,160.9072,0,,,,,,,,,,01117999999999
5102527,2017-12-21T07:00:00Z,13.3298,160.8940,0,,,,,,,,,,01117999999999
5102527,2017-12-21T08:00:00Z,13.3354,160.8820,0,,,,,,,,,,01117999999999
5102527,2017-12-21T09:00:00Z,13.3410,160.8720,,,,,,0.5,311,15,-0.415,0.154,01119999971111
5102527,2017-12-21T09:00:00Z,13.3418,160.8708,0,,,,,,,,,,01117999999999
5102527,2017-12-21T10:00:00Z,13.3480,160.8574,0,,,,,,,,,,01117999999999
5102527,2017-12-21T11:00:00Z,13.3506,160.8432,0,,,,,,,,,,01117999999999
5102527,2017-12-21T12:00:00Z,13.3540,160.8240,,,,,,0.5,311,15,-0.465,0.123,01119999971111
5102527,2017-12-21T12:00:00Z,13.3544,160.8244,0,,,,,,,,,,01117999999999
5102527,2017-12-21T13:00:00Z,13.3582,160.8064,0,,,,,,,,,,01117999999999
5102527,2017-12-21T14:00:00Z,13.3618,160.7924,0,,,,,,,,,,01117999999999
5102527,2017-12-21T15:00:00Z,13.3650,160.7790,,,,,,0.5,311,15,-0.395,0.103,01119999971111
5102527,2017-12-21T15:00:00Z,13.3648,160.7798,0,,,,,,,,,,01117999999999
5102527,2017-12-21T16:00:00Z,13.3680,160.7680,0,,,,,,,,,,01117999999999
5102527,2017-12-21T17:00:00Z,13.3708,160.7560,0,,,,,,,,,,01117999999999
5102527,2017-12-21T18:00:00Z,13.3740,160.7450,,,,,,0.5,311,15,-0.33,0.123,01119999971111
5102527,2017-12-21T18:00:00Z,13.3744,160.7454,0,,,,,,,,,,01117999999999
5102527,2017-12-21T19:00:00Z,13.3786,160.7354,0,,,,,,,,,,01117999999999
5102527,2017-12-21T20:00:00Z,13.3842,160.7238,0,,,,,,,,,,01117999999999
5102527,2017-12-21T21:00:00Z,13.3890,160.7130,,,,,,0.5,311,15,-0.39,0.159,01119999971111
5102527,2017-12-21T21:00:00Z,13.3894,160.7116,0,,,,,,,,,,01117999999999
5102527,2017-12-21T22:00:00Z,13.3942,160.6978,0,,,,,,,,,,01117999999999
5102527,2017-12-21T23:00:00Z,13.3998,160.6820,0,,,,,,,,,,01117999999999
5102527,2017-12-22T00:00:00Z,13.4050,160.6670,,,,,,0.5,311,15,-0.41,0.113,01119999971111
5102527,2017-12-22T00:00:00Z,13.4050,160.6668,0,,,,,,,,,,01117999999999
5102527,2017-12-22T01:00:00Z,13.4088,160.6528,0,,,,,,,,,,01117999999999
5102527,2017-12-22T02:00:00Z,13.4108,160.6420,0,,,,,,,,,,01117999999999
5102527,2017-12-22T03:00:00Z,13.4110,160.6310,,,,,,0.5,311,15,-0.345,0.031,01119999971111
5102527,2017-12-22T03:00:00Z,13.4110,160.6324,0,,,,,,,,,,01117999999999
5102527,2017-12-22T04:00:00Z,13.4118,160.6212,0,,,,,,,,,,01117999999999
5102527,2017-12-22T05:00:00Z,13.4114,160.6098,0,,,,,,,,,,01117999999999
5102527,2017-12-22T06:00:00Z,13.4110,160.5980,,,,,,0.5,311,15,-0.36,0.021,01119999971111
5102527,2017-12-22T06:00:00Z,13.4110,160.5980,0,,,,,,,,,,01117999999999
5102527,2017-12-22T07:00:00Z,13.4134,160.5858,0,,,,,,,,,,01117999999999
5102527,2017-12-22T09:00:00Z,13.4150,160.5590,,,,,,0.5,311,15,-0.39,0.031,01119999971111
5102527,2017-12-22T09:00:00Z,13.4154,160.5566,0,,,,,,,,,,01117999999999
5102527,2017-12-22T10:00:00Z,13.4152,160.5430,0,,,,,,,,,,01117999999999
5102527,2017-12-22T11:00:00Z,13.4168,160.5292,0,,,,,,,,,,01117999999999
5102527,2017-12-22T12:00:00Z,13.4170,160.5200,,,,,,0.5,311,15,-0.38,0.021,01119999971111
5102527,2017-12-22T12:00:00Z,13.4174,160.5196,0,,,,,,,,,,01117999999999
5102527,2017-12-22T13:00:00Z,13.4198,160.5092,0,,,,,,,,,,01117999999999
5102527,2017-12-22T14:00:00Z,13.4214,160.4976,0,,,,,,,,,,01117999999999
5102527,2017-12-22T15:00:00Z,13.4190,160.4830,,,,,,0.5,311,15,-0.405,0.01,01119999971111
5102527,2017-12-22T15:00:00Z,13.4194,160.4842,0,,,,,,,,,,01117999999999
5102527,2017-12-22T16:00:00Z,13.4204,160.4678,0,,,,,,,,,,01117999999999
5102527,2017-12-22T18:00:00Z,13.4190,160.4390,,,,,,0.5,311,15,-0.445,0.015,01119999971111
5102527,2017-12-22T18:00:00Z,13.4192,160.4388,0,,,,,,,,,,01117999999999
5102527,2017-12-22T19:00:00Z,13.4186,160.4242,0,,,,,,,,,,01117999999999
5102527,2017-12-22T20:00:00Z,13.4200,160.4096,0,,,,,,,,,,01117999999999
5102527,2017-12-22T21:00:00Z,13.4220,160.3940,,,,,,0.5,311,15,-0.46,0.113,01119999971111
5102527,2017-12-22T21:00:00Z,13.4222,160.3920,0,,,,,,,,,,01117999999999
5102527,2017-12-22T22:00:00Z,13.4272,160.3758,0,,,,,,,,,,01117999999999
5102527,2017-12-22T23:00:00Z,13.4344,160.3600,0,,,,,,,,,,01117999999999
5102527,2017-12-23T00:00:00Z,13.4410,160.3470,,,,,,0.5,311,15,-0.485,0.19,01119999971111
5102527,2017-12-23T00:00:00Z,13.4410,160.3466,0,,,,,,,,,,01117999999999
5102527,2017-12-23T01:00:00Z,13.4472,160.3324,0,,,,,,,,,,01117999999999
5102527,2017-12-23T02:00:00Z,13.4534,160.3164,0,,,,,,,,,,01117999999999
5102527,2017-12-23T03:00:00Z,13.4590,160.2970,,,,,,0.5,311,15,-0.5,0.154,01119999971111
5102527,2017-12-23T03:00:00Z,13.4590,160.2984,0,,,,,,,,,,01117999999999
5102527,2017-12-23T04:00:00Z,13.4624,160.2798,0,,,,,,,,,,01117999999999
5102527,2017-12-23T05:00:00Z,13.4670,160.2640,0,,,,,,,,,,01117999999999
5102527,2017-12-23T06:00:00Z,13.4710,160.2470,,,,,,0.5,311,15,-0.455,0.149,01119999971111
5102527,2017-12-23T06:00:00Z,13.4708,160.2470,0,,,,,,,,,,01117999999999
5102527,2017-12-23T08:00:00Z,13.4812,160.2162,0,,,,,,,,,,01117999999999
5102527,2017-12-23T09:00:00Z,13.4880,160.2060,,,,,,0.5,311,15,-0.32,0.226,01119999971111
5102527,2017-12-23T09:00:00Z,13.4890,160.2050,0,,,,,,,,,,01117999999999
5102527,2017-12-23T10:00:00Z,13.4960,160.1974,0,,,,,,,,,,01117999999999
5102527,2017-12-23T11:00:00Z,13.5046,160.1906,0,,,,,,,,,,01117999999999
5102527,2017-12-23T12:00:00Z,13.5150,160.1830,,,,,,0.5,311,15,-0.275,0.226,01119999971111
5102527,2017-12-23T12:00:00Z,13.5146,160.1834,0,,,,,,,,,,01117999999999
5102527,2017-12-23T13:00:00Z,13.5234,160.1740,0,,,,,,,,,,01117999999999
5102527,2017-12-23T14:00:00Z,13.5296,160.1626,0,,,,,,,,,,01117999999999
5102527,2017-12-23T15:00:00Z,13.5320,160.1510,,,,,,0.5,311,15,-0.345,0.139,01119999971111
5102527,2017-12-23T15:00:00Z,13.5324,160.1520,0,,,,,,,,,,01117999999999
5102527,2017-12-23T16:00:00Z,13.5352,160.1424,0,,,,,,,,,,01117999999999
5102527,2017-12-23T17:00:00Z,13.5386,160.1288,0,,,,,,,,,,01117999999999
5102527,2017-12-23T18:00:00Z,13.5420,160.1140,,,,,,0.5,311,15,-0.38,0.118,01119999971111
5102527,2017-12-23T18:00:00Z,13.5416,160.1140,0,,,,,,,,,,01117999999999
5102527,2017-12-23T19:00:00Z,13.5472,160.0992,0,,,,,,,,,,01117999999999
5102527,2017-12-23T20:00:00Z,13.5530,160.0858,0,,,,,,,,,,01117999999999
5102527,2017-12-23T21:00:00Z,13.5550,160.0750,,,,,,0.5,311,15,-0.365,0.118,01119999971111
5102527,2017-12-23T21:00:00Z,13.5554,160.0736,0,,,,,,,,,,01117999999999
5102527,2017-12-23T22:00:00Z,13.5574,160.0648,0,,,,,,,,,,01117999999999
5102527,2017-12-23T23:00:00Z,13.5606,160.0538,0,,,,,,,,,,01117999999999
5102527,2017-12-24T00:00:00Z,13.5650,160.0410,,,,,,,311,15,-0.395,0.139,01119999991111
5102527,2017-12-24T00:00:00Z,13.5648,160.0412,0,,,,,,,,,,01117999999999
5102527,2017-12-24T01:00:00Z,13.5720,160.0264,0,,,,,,,,,,01117999999999
5102527,2017-12-24T03:00:00Z,13.5820,159.9960,,,,,,,311,15,-0.445,0.103,01119999991111
5102527,2017-12-24T03:00:00Z,13.5818,159.9974,0,,,,,,,,,,01117999999999
5102527,2017-12-24T04:00:00Z,13.5850,159.9814,0,,,,,,,,,,01117999999999
5102527,2017-12-24T05:00:00Z,13.5860,159.9676,0,,,,,,,,,,01117999999999
5102527,2017-12-24T06:00:00Z,13.5850,159.9520,,,,,,0.5,311,15,-0.455,0.057,01119999971111
5102527,2017-12-24T06:00:00Z,13.5848,159.9524,0,,,,,,,,,,01117999999999
5102527,2017-12-24T07:00:00Z,13.5868,159.9364,0,,,,,,,,,,01117999999999
5102527,2017-12-24T08:00:00Z,13.5894,159.9194,0,,,,,,,,,,01117999999999
5102527,2017-12-24T09:00:00Z,13.5930,159.9050,,,,,,0.5,311,15,-0.49,0.123,01119999971111
5102527,2017-12-24T09:00:00Z,13.5936,159.9038,0,,,,,,,,,,01117999999999
5102527,2017-12-24T10:00:00Z,13.5970,159.8868,0,,,,,,,,,,01117999999999
5102527,2017-12-24T11:00:00Z,13.6024,159.8694,0,,,,,,,,,,01117999999999
5102527,2017-12-24T12:00:00Z,13.6090,159.8540,,,,,,0.5,311,15,-0.415,0.206,01119999971111
5102527,2017-12-24T12:00:00Z,13.6090,159.8540,0,,,,,,,,,,01117999999999
5102527,2017-12-24T13:00:00Z,13.6172,159.8416,0,,,,,,,,,,01117999999999
5102527,2017-12-24T14:00:00Z,13.6250,159.8310,0,,,,,,,,,,01117999999999
5102527,2017-12-24T15:00:00Z,13.6330,159.8220,,,,,,0.5,311,15,-0.29,0.195,01119999971111
5102527,2017-12-24T15:00:00Z,13.6316,159.8218,0,,,,,,,,,,01117999999999
5102527,2017-12-24T16:00:00Z,13.6386,159.8162,0,,,,,,,,,,01117999999999
5102527,2017-12-24T17:00:00Z,13.6444,159.8074,0,,,,,,,,,,01117999999999
5102527,2017-12-24T18:00:00Z,13.6470,159.7960,,,,,,0.5,311,15,-0.335,0.113,01119999971111
5102527,2017-12-24T18:00:00Z,13.6466,159.7962,0,,,,,,,,,,01117999999999
5102527,2017-12-24T19:00:00Z,13.6496,159.7822,0,,,,,,,,,,01117999999999
5102527,2017-12-24T21:00:00Z,13.6550,159.7550,,,,,,0.5,311,15,-0.44,0.093,01119999971111
5102527,2017-12-24T21:00:00Z,13.6548,159.7542,0,,,,,,,,,,01117999999999
5102527,2017-12-24T22:00:00Z,13.6568,159.7386,0,,,,,,,,,,01117999999999
5102527,2017-12-24T23:00:00Z,13.6600,159.7236,0,,,,,,,,,,01117999999999
5102527,2017-12-25T00:00:00Z,13.6650,159.7080,,,,,,0.5,311,15,-0.425,0.154,01119999971111
5102527,2017-12-25T00:00:00Z,13.6646,159.7078,0,,,,,,,,,,01117999999999
5102527,2017-12-25T01:00:00Z,13.6712,159.6934,0,,,,,,,,,,01117999999999
5102527,2017-12-25T02:00:00Z,13.6778,159.6806,0,,,,,,,,,,01117999999999
5102527,2017-12-25T03:00:00Z,13.6850,159.6700,,,,,,0.5,311,15,-0.32,0.175,01119999971111
5102527,2017-12-25T03:00:00Z,13.6844,159.6708,0,,,,,,,,,,01117999999999
5102527,2017-12-25T04:00:00Z,13.6914,159.6616,0,,,,,,,,,,01117999999999
5102527,2017-12-25T05:00:00Z,13.6962,159.6532,0,,,,,,,,,,01117999999999
5102527,2017-12-25T06:00:00Z,13.6990,159.6440,,,,,,0.5,311,15,-0.34,0.129,01119999971111
5102527,2017-12-25T06:00:00Z,13.6990,159.6438,0,,,,,,,,,,01117999999999
5102527,2017-12-25T07:00:00Z,13.7014,159.6318,0,,,,,,,,,,01117999999999
