PLATFORM,ARGOS_ID,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),PRES (decibar),TEMP (degree_Celsius),PSAL (psu),DOX2 (micromole/kg),PRES_ADJUSTED (decibar),TEMP_ADJUSTED (degree_Celsius),PSAL_ADJUSTED (psu),QC,STATION_NUMBER,PARAMETER,PREDEPLOYMENT_CALIB_EQUATION,PREDEPLOYMENT_CALIB_COEFFICIENT,PREDEPLOYMENT_CALIB_COMMENT,STATION_PARAMETERS,CALIBRATION_DATE,VERTICAL_SAMPLING_SCHEME,CONFIG_MISSION_NUMBER,PROFILE_NUMBER,DATA_MODE
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,190,19.542,34.815,186.217,193.8,19.542,34.8157,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,200.1,19.362,34.807,186.152,203.9,19.362,34.8077,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,209.6,19.181,34.8,187.287,213.4,19.181,34.8002,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,220.1,19.137,34.798,186.513,223.9,19.137,34.7983,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,229.9,19.052,34.795,183.808,233.7,19.052,34.7954,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,239.7,18.945,34.79,179.433,243.5,18.945,34.7908,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,250.3,18.729,34.78,175.059,254.1,18.729,34.7805,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,260.4,18.586,34.772,174.573,264.2,18.586,34.7729,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,270.2,18.345,34.763,174.103,274,18.345,34.7641,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,280,18.063,34.753,172.834,283.8,18.063,34.7542,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,289,17.772,34.743,171.908,292.8,17.772,34.7439,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,300.3,17.519,34.734,171.502,304.1,17.519,34.7343,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,310.5,17.453,34.731,170.755,314.3,17.453,34.7315,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,320.4,17.332,34.72,170.099,324.2,17.332,34.7216,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,329.7,16.95,34.702,169.167,333.5,16.95,34.7033,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,339.9,16.614,34.684,167.498,343.7,16.614,34.685,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,349.4,16.368,34.666,165.932,353.2,16.368,34.6675,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,359.8,15.955,34.635,163.963,363.6,15.955,34.6375,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,380.3,14.669,34.543,159.96,384.1,14.669,34.5451,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,400.4,13.615,34.483,163.868,404.2,13.615,34.4841,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,449.9,12.269,34.391,158.592,453.7,12.269,34.3916,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,497,11.653,34.35,152.339,500.8,11.653,34.3514,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,550.1,9.923,34.273,130.715,553.9,9.923,34.2742,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,600,8.597,34.205,116.901,603.8,8.597,34.2056,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,650.2,7.927,34.187,102.492,654,7.927,34.1877,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,700.4,7.148,34.225,90.866,704.2,7.148,34.2257,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,750.1,6.478,34.272,81.5,753.9,6.478,34.2727,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,800.5,5.695,34.306,72.8,804.3,5.695,34.3064,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,849.5,5.328,34.336,67.55,853.3,5.328,34.3365,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,900.4,4.806,34.377,65.046,904.2,4.806,34.3774,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,949.4,4.365,34.424,65.258,953.2,4.365,34.4243,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,999.6,4.062,34.458,66.731,1003.4,4.062,34.4582,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,1050.4,3.82,34.485,69.975,1054.2,3.82,34.4852,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,1100,3.671,34.493,70.218,1103.8,3.671,34.4932,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,1149.7,3.44,34.504,70.506,1153.5,3.44,34.5041,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,1200.1,3.376,34.512,72.008,1203.9,3.376,34.5123,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,1250,3.139,34.523,72.156,1253.8,3.139,34.5232,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,1300.4,2.932,34.532,73.139,1304.2,2.932,34.5321,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,1350.4,2.828,34.54,75.001,1354.2,2.828,34.5401,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,1400.2,2.759,34.552,78.383,1404,2.759,34.5521,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,1450.1,2.638,34.558,79.127,1453.9,2.638,34.5581,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,1499.5,2.591,34.566,81.63,1503.3,2.591,34.5661,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,1550.3,2.492,34.574,83.094,1554.1,2.492,34.5741,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,1600.1,2.429,34.579,85.358,1603.9,2.429,34.5791,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,1649.7,2.366,34.595,91.039,1653.5,2.366,34.595,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,1700.2,2.35,34.608,95.604,1704,2.35,34.6081,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,1750.2,2.305,34.617,97.771,1754,2.305,34.6171,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,1799.9,2.256,34.621,99.804,1803.7,2.256,34.6211,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,1850.3,2.204,34.625,101.14,1854.1,2.204,34.6251,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,1900.2,2.129,34.631,103.005,1904,2.129,34.6311,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-07T12:51:57Z,21.5240,124.5310,1949.6,2.088,34.635,104.412,1953.4,2.088,34.635,001111111111,0069_87523_097,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:08,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-17T11:17:58Z,21.4250,124.7160,5.5,25.09,34.571,195.173,9.3,25.09,34.571,001111111111,0069_87523_098,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:10,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-17T11:17:58Z,21.4250,124.7160,10.2,25.09,34.571,195.049,14,25.09,34.571,001111111111,0069_87523_098,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:10,Primary sampling: discrete [],1,1,D
2901178,87523,2011-12-17T11:17:58Z,21.4250,124.7160,20.3,25.095,34.57,194.807,24.1,25.095,34.57,001111111111,0069_87523_098,PRES,PRES_ADJUSTED = PRES - dP,dP = -3.8 dbar.,Pressures adjusted by using pressure offset at the sea surface. The quoted error is manufacturer specified accuracy in dbar.,PRES,18/10/2012 02:45:10,Primary sampling: discrete [],1,1,D
