PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),QC
5200811,127025,2016-02-21T09:00:00Z,18.9235,125.9823,0,001117
5200811,127025,2016-02-21T10:00:00Z,18.9280,125.8979,0,001447
5200811,127025,2016-02-21T11:00:00Z,18.9280,125.8979,0,001117
5200811,127025,2016-02-21T13:00:00Z,18.9372,125.8245,0,001117
5200811,127025,2016-02-21T14:00:00Z,18.9372,125.8245,0,001117
5200811,127025,2016-02-21T15:00:00Z,18.9372,125.8245,0,001117
5200811,127025,2016-02-21T16:00:00Z,18.9361,125.7912,0,001117
5200811,127025,2016-02-21T17:00:00Z,18.9356,125.7923,0,001117
5200811,127025,2016-02-21T18:00:00Z,18.9356,125.7923,0,001117
5200811,127025,2016-02-21T19:00:00Z,18.9361,125.7912,0,001117
5200811,127025,2016-02-21T20:00:00Z,18.9229,125.8003,0,001117
5200811,127025,2016-02-21T21:00:00Z,18.9229,125.8003,0,001117
5200811,127025,2016-02-21T22:00:00Z,18.9328,125.7533,0,001117
5200811,127025,2016-02-21T23:00:00Z,18.9328,125.7533,0,001117
5200811,127025,2016-02-22T00:00:00Z,18.9328,125.7533,0,001117
5200811,127025,2016-02-22T01:00:00Z,18.9328,125.7533,0,001117
5200811,127025,2016-02-22T02:00:00Z,18.9328,125.7533,0,001117
5200811,127025,2016-02-22T03:00:00Z,18.9094,125.7412,0,001117
5200811,127025,2016-02-22T04:00:00Z,18.8736,125.6555,0,001447
5200811,127025,2016-02-22T05:00:00Z,18.9094,125.7412,0,001447
5200811,127025,2016-02-22T06:00:00Z,18.8733,125.6554,0,001447
5200811,127025,2016-02-22T07:00:00Z,18.8733,125.6554,0,001117
5200811,127025,2016-02-22T08:00:00Z,18.8733,125.6554,0,001117
5200811,127025,2016-02-22T09:00:00Z,18.9013,125.6025,0,001447
5200811,127025,2016-02-22T10:00:00Z,18.9008,125.5994,0,001117
5200811,127025,2016-02-22T11:00:00Z,18.9159,125.5729,0,001117
5200811,127025,2016-02-22T12:00:00Z,18.9225,125.5555,0,001117
5200811,127025,2016-02-22T13:00:00Z,18.9325,125.5452,0,001117
5200811,127025,2016-02-22T14:00:00Z,18.9355,125.5454,0,001117
5200811,127025,2016-02-22T15:00:00Z,18.9355,125.5454,0,001117
5200811,127025,2016-02-22T16:00:00Z,18.9442,125.5396,0,001117
5200811,127025,2016-02-22T17:00:00Z,18.9442,125.5396,0,001117
5200811,127025,2016-02-22T18:00:00Z,18.9442,125.5396,0,001117
5200811,127025,2016-02-22T19:00:00Z,18.9442,125.5396,0,001117
5200811,127025,2016-02-22T20:00:00Z,18.9490,125.5328,0,001117
5200811,127025,2016-02-22T21:00:00Z,18.9490,125.5328,0,001117
5200811,127025,2016-02-22T22:00:00Z,18.9469,125.5317,0,001117
5200811,127025,2016-02-22T23:00:00Z,18.9439,125.5301,0,001117
5200811,127025,2016-02-23T00:00:00Z,18.9439,125.5301,0,001117
5200811,127025,2016-02-23T01:00:00Z,18.9238,125.5197,0,001117
5200811,127025,2016-02-23T02:00:00Z,18.9238,125.5197,0,001117
5200811,127025,2016-02-23T03:00:00Z,18.9184,125.5148,0,001117
5200811,127025,2016-02-23T04:00:00Z,18.9021,125.4807,0,001117
5200811,127025,2016-02-23T05:00:00Z,18.9184,125.5148,0,001117
5200811,127025,2016-02-23T06:00:00Z,18.9021,125.4807,0,001117
5200811,127025,2016-02-23T07:00:00Z,18.9021,125.4807,0,001117
5200811,127025,2016-02-23T08:00:00Z,18.9021,125.4807,0,001117
5200811,127025,2016-02-23T09:00:00Z,18.9062,125.4380,0,001117
5200811,127025,2016-02-23T10:00:00Z,18.9008,125.4145,0,001117
5200811,127025,2016-02-23T11:00:00Z,18.9117,125.4262,0,001117
5200811,127025,2016-02-23T12:00:00Z,18.9140,125.4150,0,001117
5200811,127025,2016-02-23T13:00:00Z,18.9140,125.4150,0,001117
5200811,127025,2016-02-23T14:00:00Z,18.9100,125.4135,0,001117
5200811,127025,2016-02-23T15:00:00Z,18.9100,125.4135,0,001117
5200811,127025,2016-02-23T16:00:00Z,18.8808,125.3896,0,001117
5200811,127025,2016-02-23T17:00:00Z,18.8806,125.3902,0,001117
5200811,127025,2016-02-23T18:00:00Z,18.8806,125.3902,0,001117
5200811,127025,2016-02-23T19:00:00Z,18.8813,125.3889,0,001117
5200811,127025,2016-02-23T20:00:00Z,18.8813,125.3889,0,001117
5200811,127025,2016-02-23T21:00:00Z,18.8588,125.3798,0,001117
5200811,127025,2016-02-23T22:00:00Z,18.8552,125.3743,0,001117
5200811,127025,2016-02-23T23:00:00Z,18.8272,125.3557,0,001117
5200811,127025,2016-02-24T01:00:00Z,18.8272,125.3557,0,001117
5200811,127025,2016-02-24T02:00:00Z,18.7857,125.3698,0,001117
5200811,127025,2016-02-24T03:00:00Z,18.7857,125.3698,0,001117
5200811,127025,2016-02-24T04:00:00Z,18.7376,125.3031,0,001447
5200811,127025,2016-02-24T05:00:00Z,18.7857,125.3698,0,001447
5200811,127025,2016-02-24T06:00:00Z,18.7352,125.3017,0,001447
5200811,127025,2016-02-24T07:00:00Z,18.7215,125.2622,0,001117
5200811,127025,2016-02-24T08:00:00Z,18.7215,125.2622,0,001117
5200811,127025,2016-02-24T09:00:00Z,18.7222,125.2259,0,001117
5200811,127025,2016-02-24T10:00:00Z,18.7222,125.2130,0,001117
5200811,127025,2016-02-24T11:00:00Z,18.7222,125.2130,0,001117
5200811,127025,2016-02-24T12:00:00Z,18.6986,125.2177,0,001117
5200811,127025,2016-02-24T13:00:00Z,18.7015,125.2120,0,001117
5200811,127025,2016-02-24T15:00:00Z,18.6733,125.1752,0,001117
5200811,127025,2016-02-24T16:00:00Z,18.6391,125.1237,0,001447
5200811,127025,2016-02-24T17:00:00Z,18.6391,125.1237,0,001117
5200811,127025,2016-02-24T18:00:00Z,18.6391,125.1237,0,001117
5200811,127025,2016-02-24T19:00:00Z,18.6391,125.1237,0,001117
5200811,127025,2016-02-24T20:00:00Z,18.6391,125.1237,0,001117
5200811,127025,2016-02-24T21:00:00Z,18.6052,125.0961,0,001117
5200811,127025,2016-02-24T22:00:00Z,18.5891,125.0869,0,001117
5200811,127025,2016-02-24T23:00:00Z,18.5891,125.0869,0,001117
5200811,127025,2016-02-25T00:00:00Z,18.5497,125.0779,0,001117
5200811,127025,2016-02-25T01:00:00Z,18.5269,125.0759,0,001117
5200811,127025,2016-02-25T02:00:00Z,18.5274,125.0739,0,001117
5200811,127025,2016-02-25T03:00:00Z,18.5175,125.0450,0,001117
5200811,127025,2016-02-25T05:00:00Z,18.5175,125.0450,0,001117
5200811,127025,2016-02-25T06:00:00Z,18.4883,124.9627,0,001447
5200811,127025,2016-02-25T07:00:00Z,18.4883,124.9627,0,001117
5200811,127025,2016-02-25T08:00:00Z,18.4835,124.9280,0,001117
5200811,127025,2016-02-25T09:00:00Z,18.4835,124.9143,0,001117
5200811,127025,2016-02-25T10:00:00Z,18.4811,124.9058,0,001117
5200811,127025,2016-02-25T11:00:00Z,18.4801,124.9026,0,001117
5200811,127025,2016-02-25T12:00:00Z,18.4660,124.8749,0,001117
5200811,127025,2016-02-25T13:00:00Z,18.4660,124.8749,0,001117
5200811,127025,2016-02-25T14:00:00Z,18.4584,124.8559,0,001117
5200811,127025,2016-02-25T15:00:00Z,18.4584,124.8559,0,001117
5200811,127025,2016-02-25T16:00:00Z,18.4602,124.8112,0,001117
5200811,127025,2016-02-25T17:00:00Z,18.4602,124.8112,0,001117
5200811,127025,2016-02-25T18:00:00Z,18.4587,124.8170,0,001117
5200811,127025,2016-02-25T19:00:00Z,18.4589,124.8101,0,001117
5200811,127025,2016-02-25T20:00:00Z,18.4576,124.8091,0,001117
5200811,127025,2016-02-25T21:00:00Z,18.4544,124.7932,0,001117
5200811,127025,2016-02-25T22:00:00Z,18.4520,124.8055,0,001117
5200811,127025,2016-02-25T23:00:00Z,18.4407,124.7837,0,001117
5200811,127025,2016-02-26T00:00:00Z,18.4407,124.7837,0,001117
5200811,127025,2016-02-26T01:00:00Z,18.4206,124.7483,0,001117
5200811,127025,2016-02-26T02:00:00Z,18.4135,124.7428,0,001117
5200811,127025,2016-02-26T03:00:00Z,18.4135,124.7428,0,001117
5200811,127025,2016-02-26T04:00:00Z,18.4135,124.7428,0,001117
5200811,127025,2016-02-26T05:00:00Z,18.4135,124.7428,0,001117
5200811,127025,2016-02-26T06:00:00Z,18.4135,124.7428,0,001117
5200811,127025,2016-02-26T07:00:00Z,18.4050,124.6842,0,001447
5200811,127025,2016-02-26T08:00:00Z,18.4027,124.6564,0,001117
5200811,127025,2016-02-26T09:00:00Z,18.4030,124.6509,0,001117
5200811,127025,2016-02-26T10:00:00Z,18.4006,124.6374,0,001117
5200811,127025,2016-02-26T11:00:00Z,18.4037,124.6244,0,001117
5200811,127025,2016-02-26T12:00:00Z,18.4037,124.6244,0,001117
5200811,127025,2016-02-26T13:00:00Z,18.4058,124.5850,0,001117
5200811,127025,2016-02-26T14:00:00Z,18.4058,124.5850,0,001117
5200811,127025,2016-02-26T15:00:00Z,18.4058,124.5850,0,001117
5200811,127025,2016-02-26T16:00:00Z,18.4419,124.5382,0,001447
5200811,127025,2016-02-26T17:00:00Z,18.4419,124.5382,0,001117
5200811,127025,2016-02-26T18:00:00Z,18.4314,124.5542,0,001117
5200811,127025,2016-02-26T19:00:00Z,18.4471,124.5537,0,001117
5200811,127025,2016-02-26T20:00:00Z,18.4445,124.5442,0,001117
5200811,127025,2016-02-26T21:00:00Z,18.4573,124.5341,0,001117
5200811,127025,2016-02-26T22:00:00Z,18.4632,124.5253,0,001117
5200811,127025,2016-02-26T23:00:00Z,18.4646,124.5185,0,001117
5200811,127025,2016-02-27T00:00:00Z,18.4692,124.5244,0,001117
5200811,127025,2016-02-27T01:00:00Z,18.4672,124.5193,0,001117
5200811,127025,2016-02-27T02:00:00Z,18.4672,124.5193,0,001117
5200811,127025,2016-02-27T03:00:00Z,18.4731,124.5111,0,001117
5200811,127025,2016-02-27T04:00:00Z,18.4731,124.5111,0,001117
5200811,127025,2016-02-27T05:00:00Z,18.5050,124.4705,0,001447
5200811,127025,2016-02-27T06:00:00Z,18.5050,124.4705,0,001117
5200811,127025,2016-02-27T07:00:00Z,18.5041,124.4725,0,001117
5200811,127025,2016-02-27T08:00:00Z,18.5164,124.4564,0,001117
5200811,127025,2016-02-27T09:00:00Z,18.5240,124.4503,0,001117
5200811,127025,2016-02-27T10:00:00Z,18.5310,124.4357,0,001117
5200811,127025,2016-02-27T11:00:00Z,18.5310,124.4357,0,001117
5200811,127025,2016-02-27T12:00:00Z,18.5441,124.4384,0,001117
5200811,127025,2016-02-27T13:00:00Z,18.5441,124.4384,0,001117
5200811,127025,2016-02-27T14:00:00Z,18.5500,124.4249,0,001117
5200811,127025,2016-02-27T15:00:00Z,18.5500,124.4249,0,001117
5200811,127025,2016-02-27T16:00:00Z,18.5500,124.4249,0,001117
5200811,127025,2016-02-27T17:00:00Z,18.5500,124.4249,0,001117
5200811,127025,2016-02-27T18:00:00Z,18.5655,124.3973,0,001117
5200811,127025,2016-02-27T19:00:00Z,18.5737,124.3815,0,001117
5200811,127025,2016-02-27T20:00:00Z,18.5791,124.3774,0,001117
5200811,127025,2016-02-27T22:00:00Z,18.5758,124.3621,0,001117
5200811,127025,2016-02-28T00:00:00Z,18.5792,124.3625,0,001117
5200811,127025,2016-02-28T01:00:00Z,18.5948,124.3366,0,001117
5200811,127025,2016-02-28T02:00:00Z,18.5914,124.3389,0,001117
5200811,127025,2016-02-28T03:00:00Z,18.5915,124.3388,0,001117
5200811,127025,2016-02-28T04:00:00Z,18.5915,124.3388,0,001117
5200811,127025,2016-02-28T05:00:00Z,18.6224,124.2917,0,001447
5200811,127025,2016-02-28T06:00:00Z,18.6224,124.2917,0,001117
5200811,127025,2016-02-28T07:00:00Z,18.6224,124.2917,0,001117
5200811,127025,2016-02-28T08:00:00Z,18.6368,124.2862,0,001117
5200811,127025,2016-02-28T09:00:00Z,18.6224,124.2917,0,001117
5200811,127025,2016-02-28T10:00:00Z,18.6310,124.2654,0,001117
5200811,127025,2016-02-28T11:00:00Z,18.6338,124.2556,0,001117
5200811,127025,2016-02-28T12:00:00Z,18.6420,124.2474,0,001117
5200811,127025,2016-02-28T13:00:00Z,18.6420,124.2474,0,001117
5200811,127025,2016-02-28T14:00:00Z,18.6474,124.2099,0,001117
5200811,127025,2016-02-28T15:00:00Z,18.6474,124.2099,0,001117
5200811,127025,2016-02-28T16:00:00Z,18.6474,124.2099,0,001117
5200811,127025,2016-02-28T17:00:00Z,18.6474,124.2099,0,001117
5200811,127025,2016-02-28T18:00:00Z,18.6944,124.1668,0,001447
5200811,127025,2016-02-28T19:00:00Z,18.6945,124.1685,0,001117
5200811,127025,2016-02-28T20:00:00Z,18.6945,124.1685,0,001117
5200811,127025,2016-02-28T21:00:00Z,18.7054,124.1517,0,001117
5200811,127025,2016-02-28T22:00:00Z,18.7074,124.1493,0,001117
5200811,127025,2016-02-28T23:00:00Z,18.7074,124.1493,0,001117
5200811,127025,2016-02-29T00:00:00Z,18.7074,124.1493,0,001117
5200811,127025,2016-02-29T01:00:00Z,18.7074,124.1493,0,001117
5200811,127025,2016-02-29T02:00:00Z,18.7227,124.1043,0,001117
5200811,127025,2016-02-29T03:00:00Z,18.7227,124.1043,0,001117
5200811,127025,2016-02-29T04:00:00Z,18.7595,124.0510,0,001447
5200811,127025,2016-02-29T05:00:00Z,18.7595,124.0510,0,001117
5200811,127025,2016-02-29T06:00:00Z,18.7227,124.1043,0,001447
5200811,127025,2016-02-29T07:00:00Z,18.7596,124.0517,0,001447
5200811,127025,2016-02-29T08:00:00Z,18.7596,124.0517,0,001117
5200811,127025,2016-02-29T09:00:00Z,18.7596,124.0517,0,001117
5200811,127025,2016-02-29T10:00:00Z,18.7345,124.0197,0,001117
5200811,127025,2016-02-29T11:00:00Z,18.7345,124.0197,0,001117
5200811,127025,2016-02-29T12:00:00Z,18.7394,123.9726,0,001117
5200811,127025,2016-02-29T13:00:00Z,18.7395,123.9433,0,001117
5200811,127025,2016-02-29T14:00:00Z,18.7457,123.9240,0,001117
5200811,127025,2016-02-29T15:00:00Z,18.7457,123.9240,0,001117
5200811,127025,2016-02-29T16:00:00Z,18.7457,123.9240,0,001117
5200811,127025,2016-02-29T17:00:00Z,18.7509,123.7989,0,001447
5200811,127025,2016-02-29T18:00:00Z,18.7509,123.7989,0,001117
5200811,127025,2016-02-29T19:00:00Z,18.7510,123.7992,0,001117
5200811,127025,2016-02-29T20:00:00Z,18.7423,123.7288,0,001447
5200811,127025,2016-02-29T21:00:00Z,18.7423,123.7288,0,001117
5200811,127025,2016-02-29T22:00:00Z,18.7429,123.6983,0,001117
5200811,127025,2016-02-29T23:00:00Z,18.7429,123.6983,0,001117
5200811,127025,2016-03-01T00:00:00Z,18.7429,123.6983,0,001117
5200811,127025,2016-03-01T01:00:00Z,18.7548,123.5675,0,001447
5200811,127025,2016-03-01T02:00:00Z,18.7652,123.5556,0,001117
5200811,127025,2016-03-01T03:00:00Z,18.7648,123.5551,0,001117
5200811,127025,2016-03-01T04:00:00Z,18.7648,123.5551,0,001117
5200811,127025,2016-03-01T05:00:00Z,18.7648,123.5551,0,001117
5200811,127025,2016-03-01T06:00:00Z,18.7653,123.4330,0,001447
5200811,127025,2016-03-01T07:00:00Z,18.7653,123.4330,0,001117
5200811,127025,2016-03-01T08:00:00Z,18.7653,123.4330,0,001117
5200811,127025,2016-03-01T09:00:00Z,18.7549,123.3424,0,001447
5200811,127025,2016-03-01T10:00:00Z,18.7581,123.2828,0,001447
5200811,127025,2016-03-01T11:00:00Z,18.7506,123.2765,0,001117
5200811,127025,2016-03-01T12:00:00Z,18.7461,123.2018,0,001447
5200811,127025,2016-03-01T13:00:00Z,18.7428,123.1806,0,001117
5200811,127025,2016-03-01T14:00:00Z,18.7428,123.1806,0,001117
5200811,127025,2016-03-01T15:00:00Z,18.7428,123.1806,0,001117
5200811,127025,2016-03-01T16:00:00Z,18.7251,123.0231,0,001447
5200811,127025,2016-03-01T17:00:00Z,18.7428,123.1806,0,001447
5200811,127025,2016-03-01T18:00:00Z,18.7428,123.1806,0,001117
5200811,127025,2016-03-01T19:00:00Z,18.7251,123.0231,0,001447
5200811,127025,2016-03-01T20:00:00Z,18.6949,123.0454,0,001117
5200811,127025,2016-03-01T21:00:00Z,18.6926,123.0087,0,001117
5200811,127025,2016-03-01T22:00:00Z,18.6854,122.9894,0,001117
5200811,127025,2016-03-01T23:00:00Z,18.6854,122.9894,0,001117
5200811,127025,2016-03-02T00:00:00Z,18.6854,122.9894,0,001117
5200811,127025,2016-03-02T01:00:00Z,18.6854,122.9894,0,001117
5200811,127025,2016-03-02T02:00:00Z,18.6682,122.9523,0,001117
5200811,127025,2016-03-02T03:00:00Z,18.6596,122.9479,0,001117
5200811,127025,2016-03-02T04:00:00Z,18.6373,122.9108,0,001117
5200811,127025,2016-03-02T05:00:00Z,18.6596,122.9479,0,001117
5200811,127025,2016-03-02T06:00:00Z,18.6373,122.9108,0,001117
5200811,127025,2016-03-02T07:00:00Z,18.6242,122.9042,0,001117
5200811,127025,2016-03-02T08:00:00Z,18.6242,122.9042,0,001117
5200811,127025,2016-03-02T09:00:00Z,18.6264,122.8950,0,001117
5200811,127025,2016-03-02T10:00:00Z,18.6268,122.9020,0,001117
5200811,127025,2016-03-02T13:00:00Z,18.6119,122.9106,0,001117
5200811,127025,2016-03-02T14:00:00Z,18.6109,122.9173,0,001117
5200811,127025,2016-03-02T15:00:00Z,18.6109,122.9173,0,001117
5200811,127025,2016-03-02T16:00:00Z,18.6109,122.9173,0,001117
5200811,127025,2016-03-02T17:00:00Z,18.6181,122.9628,0,001117
5200811,127025,2016-03-02T18:00:00Z,18.6181,122.9628,0,001117
5200811,127025,2016-03-02T19:00:00Z,18.6194,122.9603,0,001117
5200811,127025,2016-03-02T20:00:00Z,18.6322,122.9793,0,001117
5200811,127025,2016-03-02T22:00:00Z,18.6195,122.9966,0,001117
5200811,127025,2016-03-02T23:00:00Z,18.6195,122.9966,0,001117
5200811,127025,2016-03-03T00:00:00Z,18.6195,122.9966,0,001117
5200811,127025,2016-03-03T01:00:00Z,18.6234,123.0349,0,001117
5200811,127025,2016-03-03T02:00:00Z,18.6234,123.0349,0,001117
5200811,127025,2016-03-03T03:00:00Z,18.6272,123.0590,0,001117
5200811,127025,2016-03-03T04:00:00Z,18.6334,123.0883,0,001117
5200811,127025,2016-03-03T05:00:00Z,18.6272,123.0590,0,001117
5200811,127025,2016-03-03T06:00:00Z,18.6342,123.0887,0,001117
5200811,127025,2016-03-03T07:00:00Z,18.6342,123.0887,0,001117
5200811,127025,2016-03-03T08:00:00Z,18.6408,123.1141,0,001117
5200811,127025,2016-03-03T09:00:00Z,18.6369,123.1327,0,001117
5200811,127025,2016-03-03T10:00:00Z,18.6436,123.1442,0,001117
5200811,127025,2016-03-03T12:00:00Z,18.6655,123.1836,0,001117
5200811,127025,2016-03-03T13:00:00Z,18.6655,123.1836,0,001117
5200811,127025,2016-03-03T14:00:00Z,18.6747,123.2018,0,001117
5200811,127025,2016-03-03T15:00:00Z,18.6747,123.2018,0,001117
5200811,127025,2016-03-03T16:00:00Z,18.7497,123.2483,0,001447
5200811,127025,2016-03-03T17:00:00Z,18.7497,123.2483,0,001117
5200811,127025,2016-03-03T18:00:00Z,18.7497,123.2483,0,001117
5200811,127025,2016-03-03T19:00:00Z,18.7511,123.2470,0,001117
5200811,127025,2016-03-03T20:00:00Z,18.7851,123.2493,0,001117
5200811,127025,2016-03-03T21:00:00Z,18.8068,123.2291,0,001117
5200811,127025,2016-03-03T22:00:00Z,18.8128,123.2171,0,001117
5200811,127025,2016-03-03T23:00:00Z,18.8269,123.2010,0,001117
5200811,127025,2016-03-04T01:00:00Z,18.8269,123.2010,0,001117
5200811,127025,2016-03-04T02:00:00Z,18.8269,123.2010,0,001117
5200811,127025,2016-03-04T03:00:00Z,18.8496,123.1509,0,001447
5200811,127025,2016-03-04T04:00:00Z,18.8349,123.1003,0,001447
5200811,127025,2016-03-04T05:00:00Z,18.8349,123.1003,0,001117
5200811,127025,2016-03-04T06:00:00Z,18.8370,123.1004,0,001117
5200811,127025,2016-03-04T07:00:00Z,18.8322,123.0742,0,001117
5200811,127025,2016-03-04T08:00:00Z,18.8260,123.0557,0,001117
5200811,127025,2016-03-04T09:00:00Z,18.8257,123.0437,0,001117
5200811,127025,2016-03-04T10:00:00Z,18.8260,123.0251,0,001117
5200811,127025,2016-03-04T11:00:00Z,18.8257,123.0258,0,001117
5200811,127025,2016-03-04T12:00:00Z,18.8202,123.0021,0,001117
5200811,127025,2016-03-04T13:00:00Z,18.8188,122.9715,0,001117
5200811,127025,2016-03-04T14:00:00Z,18.8161,122.9575,0,001117
5200811,127025,2016-03-04T15:00:00Z,18.8161,122.9575,0,001117
5200811,127025,2016-03-04T16:00:00Z,18.8314,122.9526,0,001117
5200811,127025,2016-03-04T17:00:00Z,18.8314,122.9526,0,001117
5200811,127025,2016-03-04T18:00:00Z,18.8326,122.9516,0,001117
5200811,127025,2016-03-04T19:00:00Z,18.8326,122.9516,0,001117
5200811,127025,2016-03-04T20:00:00Z,18.8398,122.9519,0,001117
5200811,127025,2016-03-04T21:00:00Z,18.8339,122.9460,0,001117
5200811,127025,2016-03-04T22:00:00Z,18.8391,122.9199,0,001117
5200811,127025,2016-03-04T23:00:00Z,18.8438,122.9180,0,001117
5200811,127025,2016-03-05T00:00:00Z,18.8450,122.9184,0,001117
5200811,127025,2016-03-05T01:00:00Z,18.8450,122.9184,0,001117
5200811,127025,2016-03-05T02:00:00Z,18.8438,122.9180,0,001117
5200811,127025,2016-03-05T03:00:00Z,18.9085,122.8973,0,001447
5200811,127025,2016-03-05T04:00:00Z,18.9153,122.9190,0,001117
5200811,127025,2016-03-05T05:00:00Z,18.9153,122.9190,0,001117
5200811,127025,2016-03-05T06:00:00Z,18.9149,122.9191,0,001117
5200811,127025,2016-03-05T07:00:00Z,18.9249,122.9355,0,001117
5200811,127025,2016-03-05T08:00:00Z,18.9323,122.9462,0,001117
5200811,127025,2016-03-05T09:00:00Z,18.9309,122.9457,0,001117
5200811,127025,2016-03-05T10:00:00Z,18.9481,122.9457,0,001117
5200811,127025,2016-03-05T11:00:00Z,18.9666,122.9290,0,001117
5200811,127025,2016-03-05T12:00:00Z,18.9666,122.9290,0,001117
5200811,127025,2016-03-05T13:00:00Z,18.9873,122.9349,0,001117
5200811,127025,2016-03-05T14:00:00Z,18.9969,122.9237,0,001117
5200811,127025,2016-03-05T15:00:00Z,18.9969,122.9237,0,001117
5200811,127025,2016-03-05T16:00:00Z,19.0472,122.9061,0,001447
5200811,127025,2016-03-05T17:00:00Z,19.0472,122.9061,0,001117
5200811,127025,2016-03-05T18:00:00Z,19.0461,122.9071,0,001117
5200811,127025,2016-03-05T19:00:00Z,19.0461,122.9071,0,001117
5200811,127025,2016-03-05T20:00:00Z,19.0532,122.9061,0,001117
5200811,127025,2016-03-05T21:00:00Z,19.0633,122.8803,0,001117
5200811,127025,2016-03-05T22:00:00Z,19.0630,122.8711,0,001117
5200811,127025,2016-03-05T23:00:00Z,19.0667,122.8653,0,001117
5200811,127025,2016-03-06T00:00:00Z,19.0667,122.8653,0,001117
5200811,127025,2016-03-06T01:00:00Z,19.0667,122.8653,0,001117
5200811,127025,2016-03-06T02:00:00Z,19.0667,122.8653,0,001117
5200811,127025,2016-03-06T03:00:00Z,19.1001,122.7750,0,001447
5200811,127025,2016-03-06T04:00:00Z,19.1059,122.7296,0,001117
5200811,127025,2016-03-06T05:00:00Z,19.1059,122.7296,0,001117
5200811,127025,2016-03-06T06:00:00Z,19.1093,122.7073,0,001117
5200811,127025,2016-03-06T07:00:00Z,19.1093,122.7073,0,001117
5200811,127025,2016-03-06T08:00:00Z,19.1093,122.7073,0,001117
5200811,127025,2016-03-06T09:00:00Z,19.1057,122.6683,0,001117
5200811,127025,2016-03-06T10:00:00Z,19.1156,122.6341,0,001117
5200811,127025,2016-03-06T11:00:00Z,19.1150,122.6193,0,001117
5200811,127025,2016-03-06T12:00:00Z,19.1178,122.5700,0,001117
5200811,127025,2016-03-06T13:00:00Z,19.1210,122.5539,0,001117
5200811,127025,2016-03-06T14:00:00Z,19.1192,122.5370,0,001117
5200811,127025,2016-03-06T15:00:00Z,19.1192,122.5370,0,001117
5200811,127025,2016-03-06T16:00:00Z,19.1336,122.4935,0,001117
5200811,127025,2016-03-06T17:00:00Z,19.1336,122.4935,0,001117
5200811,127025,2016-03-06T18:00:00Z,19.1339,122.4931,0,001117
5200811,127025,2016-03-06T19:00:00Z,19.1501,122.4927,0,001117
5200811,127025,2016-03-06T20:00:00Z,19.1533,122.5006,0,001117
5200811,127025,2016-03-06T21:00:00Z,19.1614,122.4925,0,001117
5200811,127025,2016-03-06T22:00:00Z,19.1595,122.4912,0,001117
5200811,127025,2016-03-06T23:00:00Z,19.1593,122.4926,0,001117
5200811,127025,2016-03-07T00:00:00Z,19.1730,122.4691,0,001117
5200811,127025,2016-03-07T01:00:00Z,19.1724,122.4712,0,001117
5200811,127025,2016-03-07T02:00:00Z,19.1724,122.4712,0,001117
5200811,127025,2016-03-07T03:00:00Z,19.1780,122.4714,0,001117
5200811,127025,2016-03-07T04:00:00Z,19.1780,122.4714,0,001117
5200811,127025,2016-03-07T05:00:00Z,19.2600,122.4088,0,001447
5200811,127025,2016-03-07T06:00:00Z,19.2600,122.4088,0,001117
5200811,127025,2016-03-07T07:00:00Z,19.2596,122.4114,0,001117
5200811,127025,2016-03-07T08:00:00Z,19.3096,122.3632,0,001447
5200811,127025,2016-03-07T09:00:00Z,19.3086,122.3364,0,001117
5200811,127025,2016-03-07T10:00:00Z,19.3096,122.3281,0,001117
5200811,127025,2016-03-07T11:00:00Z,19.3096,122.3281,0,001117
5200811,127025,2016-03-07T12:00:00Z,19.3464,122.2484,0,001447
5200811,127025,2016-03-07T13:00:00Z,19.3672,122.2407,0,001117
5200811,127025,2016-03-07T14:00:00Z,19.3769,122.2196,0,001117
5200811,127025,2016-03-07T15:00:00Z,19.3769,122.2196,0,001117
5200811,127025,2016-03-07T16:00:00Z,19.3769,122.2196,0,001117
5200811,127025,2016-03-07T17:00:00Z,19.3769,122.2196,0,001117
5200811,127025,2016-03-07T18:00:00Z,19.3769,122.2196,0,001117
5200811,127025,2016-03-07T19:00:00Z,19.3769,122.2196,0,001117
5200811,127025,2016-03-07T20:00:00Z,19.3551,122.1602,0,001447
5200811,127025,2016-03-07T21:00:00Z,19.3485,122.1346,0,001117
5200811,127025,2016-03-07T22:00:00Z,19.3503,122.1236,0,001117
5200811,127025,2016-03-07T23:00:00Z,19.3470,122.1060,0,001117
5200811,127025,2016-03-08T00:00:00Z,19.3470,122.1060,0,001117
5200811,127025,2016-03-08T01:00:00Z,19.3633,122.0277,0,001447
5200811,127025,2016-03-08T02:00:00Z,19.3633,122.0277,0,001117
5200811,127025,2016-03-08T03:00:00Z,19.3585,122.0262,0,001117
5200811,127025,2016-03-08T04:00:00Z,19.3585,122.0262,0,001117
5200811,127025,2016-03-08T05:00:00Z,19.4124,121.9576,0,001447
5200811,127025,2016-03-08T06:00:00Z,19.4124,121.9576,0,001117
5200811,127025,2016-03-08T07:00:00Z,19.4127,121.9632,0,001117
5200811,127025,2016-03-08T08:00:00Z,19.4127,121.9632,0,001117
5200811,127025,2016-03-08T09:00:00Z,19.4127,121.9632,0,001117
5200811,127025,2016-03-08T10:00:00Z,19.4805,121.8555,0,001447
5200811,127025,2016-03-08T12:00:00Z,19.6250,121.8059,0,001447
