PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),TEMP LEVEL2 (degree_Celsius),DEPH LEVEL2 (meter),TEMP LEVEL3 (degree_Celsius),DEPH LEVEL3 (meter),TEMP LEVEL4 (degree_Celsius),DEPH LEVEL4 (meter),TEMP LEVEL5 (degree_Celsius),DEPH LEVEL5 (meter),TEMP LEVEL6 (degree_Celsius),DEPH LEVEL6 (meter),DEPH LEVEL7 (meter),TEMP LEVEL8 (degree_Celsius),DEPH LEVEL8 (meter),TEMP LEVEL9 (degree_Celsius),DEPH LEVEL9 (meter),DEPH LEVEL10 (meter),TEMP LEVEL11 (degree_Celsius),DEPH LEVEL11 (meter),DEPH LEVEL12 (meter),DEPH LEVEL13 (meter),QC
41928,2008-12-25T04:37:00Z,20.3520,122.1050,26.6,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-25T04:53:00Z,20.3650,122.0990,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-25T05:08:00Z,20.3650,122.0990,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-25T05:23:00Z,20.3650,122.0990,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-25T05:38:00Z,20.3650,122.0990,26.7,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-25T05:52:00Z,20.3770,122.1010,,0,,,,,,,,,,,,,,,,,,,,,,,0144979999999999999999999999
41928,2008-12-25T06:06:00Z,20.3770,122.1010,,,26.7,31,,46,26.7,61,26.6,75,26.5,90,,103,141,,,,,,,,,,0111991191111111911999999999
41928,2008-12-25T06:07:00Z,20.3770,122.1010,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-25T06:21:00Z,20.3770,122.1010,,,26.7,31,,46,26.7,61,26.6,75,26.5,90,,103,141,,,,,,,,,,0111991191111111911999999999
41928,2008-12-25T06:22:00Z,20.3770,122.1010,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-25T06:36:00Z,20.3770,122.1010,26.6,,26.6,0,26.7,31,,46,26.7,61,26.6,75,26.5,90,103,,141,,,,,,,,0111191111911111111919999999
41928,2008-12-25T06:37:00Z,20.3770,122.1010,26.7,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-25T06:51:00Z,20.3770,122.1010,,,26.6,31,,46,26.6,61,26.6,74,26.4,89,,102,142,,,,,,,,,,0111991191111111911999999999
41928,2008-12-25T06:52:00Z,20.3770,122.1010,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-25T07:06:00Z,20.3770,122.1010,,,26.6,31,,46,26.6,61,26.6,74,26.4,89,,102,142,,,,,,,,,,0111991191111111911999999999
41928,2008-12-25T07:07:00Z,20.3770,122.1010,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-25T07:21:00Z,20.3770,122.1010,26.6,,26.6,0,26.6,31,,46,26.6,61,26.6,74,26.4,89,102,23.7,142,,,,,,,,0111191111911111111119999999
41928,2008-12-25T07:22:00Z,20.3770,122.1010,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-25T07:37:00Z,20.3740,122.0960,26.7,0,,,,,,,,,,,,,,,,,,,,,,,0111179999999999999999999999
41928,2008-12-25T07:52:00Z,20.3740,122.0960,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-25T07:53:00Z,20.3740,122.0960,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-25T08:07:00Z,20.3740,122.0960,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-25T08:08:00Z,20.3740,122.0960,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
41928,2008-12-25T08:21:00Z,20.3740,122.0960,,,26.5,31,,46,26.5,61,26.4,74,26.2,89,,103,147,,,,,,,,,,0111991191111111911999999999
41928,2008-12-25T08:22:00Z,20.3740,122.0960,,0,,,,,,,,,,,,,,,,,,,,,,,0111979999999999999999999999
